bjd,selfrv,selfrv_err,maskrv,maskrv_err,fwhm,fwhm_err,flux_asym,flux_asym_err,bis,bis_err
2460998.73669394,-0.011520393002754188,0.002360965983631779,1.54407874262517,0.00191525371892964,3.20626767440964,0.00383050743785929,-0.00438393673366187,0.00131171937239361,0.00892546076959233,0.00383050743785929
2460999.65359844,-0.008557041094669175,0.0010890764119948725,1.54535095929813,0.00199268387277051,3.21836612437059,0.00398536774554101,-0.00436367906551731,0.00137083101608018,0.00203313145086992,0.00398536774554101
2461000.55063968,-0.003807461196490518,0.0029378965086136305,1.55266437073235,0.00247721881985507,3.19671483404788,0.00495443763971013,-0.00419307713268525,0.00173572502675189,0.00874716772155826,0.00495443763971013
2461007.55080753,0.007888867443058228,0.0016014341468405596,1.5718118887275,0.00158445781490753,3.21773424998043,0.00316891562981505,-0.00192137071044414,0.00109863246757361,-0.000620661203818429,0.00316891562981505
2461008.69762348,0.002185480760902189,0.0013835539554199682,1.55825468729817,0.00157139554623092,3.20064224987127,0.00314279109246185,-0.00564993795653974,0.00109795508091844,0.00376786229653292,0.00314279109246185
2461009.55718083,0.015037004535875722,0.0015236802718141145,1.57696944959058,0.00159098653518293,3.20424710771815,0.00318197307036587,-0.00247162281255888,0.00110828767707674,-0.000250760816338014,0.00318197307036587
2461024.6053946,-0.007559755850982666,0.002283701774577512,1.54696474760189,0.00152735862063134,3.19838037649785,0.00305471724126268,-0.00556273061955443,0.00106352969797723,0.00351655177440224,0.00305471724126268
2461029.56129618,-0.0047155247978156265,0.001868942678699921,1.55184543022913,0.00154377881844196,3.21528782525564,0.00308755763688392,-0.00265174813132219,0.00106385236877245,-0.00182991363827223,0.00308755763688392
2461034.58838245,0.012366775489706692,0.0029126350985994908,1.56625930749565,0.00174083350466412,3.21518249917463,0.00348166700932824,-0.00211339607807302,0.0012030222893968,-0.00800508454192106,0.00348166700932824
2461035.5559777,0.008849196866967547,0.003503756267242258,1.5624416820578,0.00192871586276831,3.21638306807878,0.00385743172553662,-0.00199249169654956,0.00132532929350274,-0.00876091703697046,0.00385743172553662
2461054.60948785,-0.019775734960281708,0.003283997486198045,1.5411356993927,0.00167199284012783,3.21371741677542,0.00334398568025566,-0.0043417471771311,0.00115345449461237,0.00287267587100404,0.00334398568025566
2461056.57822463,0.006818503875763229,0.001979482252891771,1.56793531094422,0.00185916986359869,3.2005114839093,0.00371833972719738,-0.00346524092301698,0.00130039487993224,-0.00910042842882164,0.00371833972719738
2461058.54542024,-0.0006258005786559167,0.004474133568963692,1.56838083498805,0.00277080075420956,3.20740524787551,0.00554160150841911,-0.003985820344406,0.00191616813292636,-0.00441193541843621,0.00554160150841911
2461061.57875781,-0.015153412303325932,0.004092991228144788,1.55355953038928,0.00192316408228868,3.19871318079877,0.00384632816457736,-0.00298010643696405,0.00134158549581153,-0.000894482215244352,0.00384632816457736
