bjd rv_gz rv_gz_err rv_esp rv_esp_err rv_bart rv_bart_err rv_lbl rv_lbl_err fwhm_gz fwhm_gz_err asym asym_err bis bis_err fwhm_esp fwhm_esp_err contrast contrast_err s s_err ha ha_err na na_err ca ca_err dlw dlw_err fwhm_lbl fwhm_lbl_err
2460666.629702359903603792 -0.002245421302070100 0.001575878323713200 1.548689790723920101 0.001942470923552300 1.551865106418234497 0.000914580940665100 1.328487619442880519 0.000740412660823544 3.214742090154888654 0.003884941847104700 -0.004600722198954200 0.001343918924060600 -0.000749844310701400 0.003884941847104700 3.209581332000000398 0.003534075000000000 27.826706999999998970 0.030640000000000001 5552.699418000000150641 15.033105000000000828 2.656560999999999950 0.000502000000000000 0.197195000000000009 0.000294000000000000 5.288984000000000130 0.014400000000000000 -0.000011697151569300 0.000000512841544300 6.826084114430625682 0.001127390248713776
2460669.572586208581924438 -0.005219597840751600 0.002374176038478800 1.544835982267779961 0.001822423458804800 1.545152458172336374 0.000925337144668100 1.323172856876897674 0.000691323526982447 3.223023500276700037 0.003644846917609700 -0.004386178995140100 0.001249750436027000 -0.000360383242867800 0.003644846917609700 3.221803661000000041 0.003332787000000000 27.656632999999999356 0.028608999999999801 6427.154013999999733642 15.749045000000000627 2.606488000000000138 0.000460000000000000 0.200857000000000008 0.000269000000000000 6.126584000000000252 0.015084999999999901 -0.000005089030947900 0.000000537442668800 6.857296325138151794 0.001053618500496393
2460671.620355200022459030 0.014863916913778200 0.001896369803251400 1.566659740312769999 0.001966637773687700 1.566995859729419127 0.000974602642737400 1.345009764958439602 0.000754414067403683 3.190273109219170067 0.003933275547375400 -0.003084830689863300 0.001383637333123700 -0.000613992355983100 0.003933275547375400 3.191852037000000308 0.003573318000000000 28.190425000000001177 0.031559999999999901 5569.740743999999722291 18.166133999999999560 2.446250000000000036 0.000493000000000000 0.180877000000000010 0.000294000000000000 5.305306999999999995 0.017401000000000000 -0.000004965908638400 0.000000506382237600 6.801020587360762093 0.001149036713731172
2460676.560275290161371231 -0.009758661339790000 0.001343642985438600 1.545801067919180039 0.001588770780923200 1.542604656421722620 0.000801793743744500 1.319448139534704856 0.000627817012106045 3.206626014120769419 0.003177541561846400 -0.003887759895749400 0.001092254141725100 0.004695324368325600 0.003177541561846400 3.208841795000000108 0.002946928000000000 27.597692999999999586 0.025344999999999802 12238.258063999999649241 22.299645000000001716 5.037561000000000178 0.000473000000000000 0.418121999999999827 0.000268000000000000 11.692776000000000280 0.021360000000000001 0.000017344423256300 0.000000601451792800 6.847561824897788973 0.000956214197963970
2460678.576430379878729582 0.007893759349345201 0.001019307433341800 1.573060624211380043 0.001639717570549200 1.569054689525679835 0.000856406049283400 1.346767669112340915 0.000667016894544935 3.203747299078630206 0.003279435141098400 -0.001922976068690600 0.001100371919693000 -0.002668372160609500 0.003279435141098400 3.203801791000000065 0.003035596000000000 26.925103000000000009 0.025510999999999801 12801.148911000000225613 22.197247999999998314 3.292498999999999842 0.000441000000000000 0.234053000000000011 0.000250000000000000 12.231942999999999344 0.021262000000000000 0.000000086560426300 0.000000580862907200 6.874226532217930341 0.001015813621577755
2460680.604112240020185709 0.019511164459025301 0.001533741526129800 1.584059863721239969 0.001945423168388000 1.580972937649874233 0.000912816773912800 1.359079375805218204 0.000780274816198581 3.211621433826640004 0.003890846336776100 -0.001704637551223000 0.001344861028476200 -0.003230309686409200 0.003890846336776100 3.212826853999999788 0.003544160000000000 27.748262000000000427 0.030609999999999901 6574.560752000000320550 18.962676999999999339 2.587812000000000001 0.000485000000000000 0.209906000000000009 0.000294000000000000 6.267777999999999849 0.018162999999999901 -0.000007987465787900 0.000000515219356200 6.828320698387664756 0.001184919737077576
2460701.556694140192121267 -0.019473821767673701 0.002359788236999400 1.539941604516890106 0.001991642280998500 1.539059757844088105 0.001004505558360300 1.314684057410016260 0.000768207784660121 3.201915959096150122 0.003983284561997000 -0.004381550759592600 0.001382366530370600 0.007382368642521600 0.003983284561997000 3.200243627999999951 0.003657686000000000 27.828724000000001126 0.031807000000000002 6384.608728999999584630 19.675565999999999889 2.528274999999999828 0.000507000000000000 0.202284999999999909 0.000308000000000000 6.085831999999999908 0.018846000000000002 -0.000013322906904500 0.000000500007738100 6.825724666867309054 0.001170644171826230
2460707.555206339806318283 -0.019467932019912600 0.001900856519046200 1.544431413615579896 0.002669673408158400 1.539061065657172378 0.001218932231963400 1.316395628418018049 0.000954929813161881 3.198715142584109383 0.005339346816316800 -0.004633342876028900 0.001852613282541600 -0.000050861033350200 0.005339346816316800 3.202087010000000067 0.004784907000000000 27.867318000000000922 0.041641999999999901 6514.735392999999930908 36.301673999999998443 2.368322000000000038 0.000672000000000000 0.185665999999999803 0.000423000000000000 6.210474999999999746 0.034771999999999900 -0.000052893906957500 0.000000429280718300 6.830246776198892533 0.001453537875157727
2460872.880485279951244593 0.004409863164503200 0.001944645329284100 1.562478770018169927 0.002114650391597800 1.564381107124185100 0.001030603705096600 1.341155397119194070 0.000794034299181848 3.207939861227699918 0.004229300783195600 -0.003383672972903500 0.001460554428324300 -0.004901374105254100 0.004229300783195600 3.204622056999999913 0.003819349000000000 27.527362000000000108 0.032807999999999900 6771.947035999999570777 21.230012999999999579 3.204013999999999918 0.000585000000000000 0.260301000000000005 0.000347000000000000 6.456845999999999641 0.020334999999999801 -0.000040844923403900 0.000000488253442800 6.825304909438331791 0.001209635080232994
2460877.899178099818527699 0.005880192335706700 0.001294207993759400 1.562779146679639908 0.001703110833067800 1.562692975977563403 0.000845316388111400 1.339492179455063159 0.000675889673235221 3.199773988406480196 0.003406221666135700 -0.002563372876080900 0.001188416062612200 0.002974356165592600 0.003406221666135700 3.199126747000000215 0.003149608000000000 28.002731000000000705 0.027569000000000000 5902.792387000000417174 15.070142000000000593 2.505095999999999989 0.000439000000000000 0.190734999999999905 0.000254000000000000 5.624322000000000266 0.014435000000000000 0.000011365513785800 0.000000557869420500 6.818915585138002555 0.001029806931975524
