BJD FluxNorm FluxNormErr Airmass FWHM_TL SkyBg
2460900.78469907 1.0341579 0.04639874 1.7745 2.3232 33145.18
2460900.78483796 1.0417886 0.04645783 1.77258 2.3252 33101.11
2460900.78498843 1.0153544 0.0455984 1.77067 2.0522 33107.266
2460900.78513889 1.0090816 0.04611621 1.76877 2.0459 33055.59
2460900.78528935 1.0389551 0.04610733 1.76687 2.0699 33066.348
2460900.78543981 1.0111686 0.04597606 1.76496 2.2588 33044.88
2460900.7855787 1.0030061 0.04560285 1.76307 2.3404 33044.832
2460900.78572917 1.0282472 0.0453741 1.7612 2.3852 32995.844
2460900.78587963 0.9996649 0.04522487 1.75931 2.3821 32903.125
2460900.78603009 0.99059606 0.04513539 1.75745 2.1783 32925.566
2460900.78618056 1.0547026 0.04567616 1.75557 2.0721 32835.96
2460900.78631944 1.072073 0.04546119 1.75372 2.134 32828.348
2460900.78646991 0.9856711 0.04474946 1.75183 2.1905 32741.83
2460900.78662037 1.0265617 0.04513624 1.74999 2.2726 32791.793
2460900.78677083 1.0052209 0.04485958 1.74815 2.1917 32721.3
2460900.7869213 0.9769111 0.04473511 1.74632 2.3135 32701.887
2460900.78706019 1.0069187 0.04492927 1.74449 2.2629 32724.62
2460900.78721065 0.9870769 0.04427929 1.74265 2.1269 32642.799
2460900.78736111 1.0454878 0.04501414 1.74083 2.2637 32650.975
2460900.78751157 1.0574596 0.04481592 1.73901 2.1892 32643.703
2460900.78766204 1.007089 0.04448317 1.7372 1.9978 32586.635
2460900.78780093 1.0553627 0.04425074 1.73539 2.1638 32523.068
2460900.78795139 0.9868678 0.04395064 1.73359 2.2246 32528.28
2460900.78810185 1.0444791 0.04428306 1.73179 2.1512 32487.344
2460900.78825232 1.0126551 0.04437501 1.73 2.1148 32453.729
2460900.78840278 1.0081707 0.04378004 1.72821 2.0492 32454.236
2460900.78854167 1.0045948 0.04370427 1.72644 2.2109 32401.473
2460900.78869213 0.99293965 0.04354191 1.72465 2.2112 32366.057
2460900.78885417 0.97059375 0.04320797 1.72271 2.2192 32353.73
2460900.78900463 1.0378846 0.04385704 1.72095 2.3692 32262.182
2460900.78915509 1.0217211 0.0435074 1.71919 2.2112 32272.725
2460900.78930556 0.9847295 0.04279952 1.71744 2.1902 32276.018
2460900.78944444 1.0314339 0.0437777 1.71569 2.1407 32224.434
2460900.78959491 0.9993628 0.04308011 1.71396 2.1743 32164.95
2460900.78974537 0.99938005 0.04293938 1.71222 2.2868 32139.367
2460900.78989583 1.0310884 0.04281315 1.71048 2.4887 32088.213
2460900.7900463 1.0162753 0.04273533 1.70877 2.1564 32078.057
2460900.79018519 1.0000906 0.04280673 1.70703 2.2001 31981.291
2460900.79033565 1.0013002 0.04274468 1.70533 2.3803 32015.422
2460900.79048611 1.0245694 0.04280322 1.70361 2.1436 31974.914
2460900.79063657 0.9980664 0.0424756 1.70191 2.1152 31984.84
2460900.79078704 1.0288682 0.042565 1.7002 2.2814 31948.578
2460900.7909375 1.0091847 0.04246991 1.69848 2.1331 31929.162
2460900.79107639 0.98484665 0.04224993 1.69681 2.1897 31975.678
2460900.79122685 1.0278928 0.04287159 1.69512 2.4002 31934.945
2460900.79137731 0.9991491 0.0423408 1.69344 2.1638 31854.375
2460900.79152778 1.0103158 0.04206817 1.69177 2.2001 31892.182
2460900.79166667 1.0336412 0.0422595 1.69009 2.2423 31888.107
2460900.79181713 1.0655345 0.04258025 1.68843 2.1728 31853.064
2460900.79196759 0.9702756 0.04161911 1.68678 2.3721 31808.66
2460900.79211806 1.0254934 0.04181021 1.68512 2.2708 31759.535
2460900.79226852 0.9884321 0.04158213 1.68346 2.3526 31743.77
2460900.79240741 0.9950201 0.04131749 1.68182 2.4935 31681.426
2460900.79255787 1.0233182 0.04152589 1.68017 2.1542 31646.088
2460900.79270833 1.0504912 0.04196822 1.67854 2.2041 31581.17
2460900.7928588 1.0628867 0.0419848 1.67689 2.2031 31556.037
2460900.79300926 1.0219442 0.04160738 1.67528 2.2546 31495.863
2460900.79315972 1.0225399 0.04127976 1.67362 2.1685 31543.996
2460900.79329861 1.0154377 0.0414909 1.67201 2.3693 31491.2
2460900.79344907 1.017358 0.04164153 1.67039 2.3028 31482.635
2460900.79359954 1.0076482 0.04118483 1.66879 2.1488 31415.695
2460900.79376157 1.0451255 0.04167955 1.66702 2.2262 31378.92
2460900.79391204 1.0739273 0.04176286 1.66542 2.3323 31441.754
2460900.79405093 0.9971589 0.04071944 1.66383 2.3386 31403.93
2460900.79420139 1.001704 0.04077252 1.66225 2.2492 31438.568
2460900.79435185 1.0384831 0.04103487 1.66066 2.2463 31414.896
2460900.79450231 1.019138 0.04048127 1.65907 2.3028 31383.727
2460900.79465278 0.98247594 0.04008764 1.65749 2.1812 31395.914
2460900.79479167 1.0292898 0.04051785 1.65592 2.2051 31336.906
2460900.79494213 0.9839299 0.03972736 1.65435 2.4123 31290.367
2460900.79509259 0.990157 0.04035489 1.6528 2.2563 31253.994
2460900.79524306 1.0192685 0.04033238 1.65123 2.1213 31225.914
2460900.79539352 1.0389818 0.04051809 1.64966 2.1785 31208.352
2460900.79554398 1.000704 0.04036149 1.64812 2.2855 31180.602
2460900.79568287 1.0640866 0.04061378 1.64657 2.265 31137.648
2460900.79583333 0.99605256 0.03985176 1.64503 2.3336 31071.682
2460900.7959838 0.99216723 0.0397384 1.64349 2.3516 31000.164
2460900.79613426 1.0069808 0.04006462 1.64196 2.2084 30953.223
2460900.79628472 0.9955214 0.03967487 1.64044 2.1569 30971.723
2460900.79642361 1.0446568 0.04016491 1.63892 2.2269 30909.775
2460900.79657407 1.0142791 0.03966934 1.63739 2.3424 30942.697
2460900.79672454 1.0151182 0.03962936 1.63588 2.3321 30868.395
2460900.796875 0.9956908 0.03939479 1.63436 2.1779 30860.578
2460900.79702546 1.0292244 0.03957794 1.63286 2.288 30752.248
2460900.79716435 1.0205992 0.03942824 1.63136 2.2877 30765.762
2460900.79731481 1.0169398 0.03949115 1.62986 2.2765 30762.479
2460900.79746528 1.0286192 0.03945494 1.62837 2.1864 30790.973
2460900.79761574 1.0114596 0.03938144 1.62685 2.3619 30781.588
2460900.7977662 0.9891211 0.03900762 1.62536 2.2188 30746.922
2460900.79790509 1.0003061 0.03898144 1.62388 2.1786 30704.049
2460900.79805556 1.0231624 0.03942573 1.62241 2.4334 30701.389
2460900.79820602 0.9876961 0.03881353 1.62093 2.2147 30697.889
2460900.79835648 0.99397165 0.03874334 1.61947 2.1722 30654.518
2460900.79850694 1.018012 0.0388705 1.61801 2.33 30595.227
2460900.79864583 0.9960658 0.03887685 1.61655 2.292 30658.842
2460900.7987963 0.9722379 0.03869597 1.61509 2.2024 30615.492
2460900.79894676 1.0071697 0.03841963 1.61364 2.3118 30600.92
2460900.79909722 1.0109206 0.03849604 1.6122 2.4126 30521.842
2460900.79924769 1.0057752 0.03869703 1.61075 2.2289 30500.402
2460900.79938657 0.97824365 0.03830587 1.6093 2.2165 30470.238
2460900.79953704 0.9814495 0.03796709 1.60787 2.225 30459.086
2460900.7996875 1.0022528 0.03855765 1.60644 2.2487 30431.795
2460900.79983796 1.0562177 0.03894458 1.605 2.1806 30429.775
2460900.79998843 1.0378838 0.03861797 1.60358 2.2435 30435.234
2460900.80013889 1.0273688 0.03848704 1.60216 2.2511 30401.008
2460900.80027778 0.99693626 0.03818282 1.60074 2.3124 30401.465
2460900.80042824 0.9767522 0.03800223 1.59933 2.3115 30377.902
2460900.8005787 1.0162861 0.03820121 1.59793 2.2515 30391.594
2460900.80072917 0.9662557 0.037924 1.59652 2.2561 30334.043
2460900.80086806 1.0282407 0.03822594 1.59512 2.2961 30357.775
2460900.80101852 1.0088131 0.03804449 1.59373 2.2897 30312.658
2460900.80116898 1.0119818 0.03793949 1.59234 2.3427 30275.65
2460900.80131944 1.0498551 0.03836341 1.59095 2.2468 30319.625
2460900.80146991 1.0205443 0.03812173 1.58957 2.2617 30243.307
2460900.8016088 0.99534106 0.03769583 1.58819 2.1838 30215.074
2460900.80175926 0.98853874 0.03740761 1.58681 2.224 30201.822
2460900.80190972 1.0038284 0.03774248 1.58544 2.1586 30190.135
2460900.80206019 0.9998653 0.03760903 1.58406 2.2597 30128.494
2460900.80221065 1.0207165 0.03749057 1.5827 2.289 30113.049
2460900.80236111 1.0262126 0.03771419 1.58133 2.2073 30043.781
2460900.8025 0.9674403 0.0370085 1.57998 2.4514 30059.844
2460900.80265046 1.0066477 0.03704138 1.57864 2.2945 30037.506
2460900.80280093 0.9988159 0.0373439 1.57729 2.4319 29998.96
2460900.80295139 0.9730636 0.03688205 1.57594 2.2689 29971.018
2460900.80310185 1.0433097 0.03743278 1.5746 2.2388 29980.518
2460900.80324074 0.9810049 0.03681594 1.57326 2.2912 29922.277
2460900.8033912 1.0068067 0.03710607 1.57194 2.1724 29850.055
2460900.80354167 0.9719898 0.0367407 1.5706 2.5159 29874.379
2460900.80369213 0.984468 0.03632115 1.56928 2.2845 29905.361
2460900.80384259 0.99924916 0.03705601 1.56795 2.1968 29859.215
2460900.80398148 1.0065433 0.03652477 1.56663 2.19 29847.797
2460900.80413194 0.99021775 0.03677295 1.56531 2.3052 29851.3
2460900.80428241 1.0229398 0.03664282 1.56398 2.1778 29785.764
2460900.80443287 0.98254234 0.03658534 1.56268 2.1707 29792.453
2460900.80458333 0.9971603 0.03665779 1.56137 2.4704 29809.682
2460900.8047338 0.9708724 0.03628482 1.56008 2.2495 29836.383
2460900.80487269 1.0049202 0.0364359 1.55878 2.2157 29808.08
2460900.80502315 1.0039036 0.03642885 1.55749 2.2718 29815.861
2460900.80517361 0.9977503 0.03671487 1.55621 2.2979 29794.756
2460900.80532407 0.9912284 0.03635004 1.55492 2.3282 29740.596
2460900.80547454 1.0191821 0.03670745 1.55363 2.3372 29730.299
2460900.80561343 1.0153513 0.03656928 1.55236 2.2414 29700.672
2460900.80576389 1.0004191 0.03622482 1.55109 2.4291 29634.902
2460900.80591435 1.0431747 0.03635794 1.54982 2.3004 29624.195
2460900.80606481 0.9867702 0.03596782 1.54854 2.2696 29576.398
2460900.8062037 1.00362 0.0361395 1.54728 2.2617 29562.438
2460900.80635417 0.98058146 0.0358764 1.54602 2.267 29594.04
2460900.80650463 0.982433 0.03589452 1.54475 2.2884 29519.266
2460900.80665509 0.95799637 0.0358452 1.54349 2.3554 29573.549
2460900.80680556 0.9863291 0.03538555 1.54225 2.2597 29565.707
2460900.80695602 1.0100483 0.03589141 1.541 2.1758 29547.447
2460900.80709491 0.9915086 0.03590292 1.53976 2.3652 29507.658
2460900.80724537 0.9923715 0.03562521 1.53852 2.229 29538.195
2460900.80739583 1.0079646 0.03603036 1.53729 2.3353 29494.21
2460900.8075463 0.97277075 0.03566674 1.53606 2.2107 29543.055
2460900.80769676 0.98222244 0.03550921 1.53483 2.3403 29513.518
2460900.80783565 1.0000068 0.03545771 1.5336 2.1007 29501.22
2460900.80798611 0.9773209 0.03568902 1.53238 2.547 29504.455
2460900.80813657 1.0156605 0.03560674 1.53116 2.3186 29460.04
2460900.80828704 0.98927337 0.03566453 1.52995 2.3647 29466.172
2460900.8084375 0.989466 0.0355688 1.52874 2.2931 29414.162
2460900.80857639 1.0012449 0.03540165 1.52753 2.3617 29372.629
2460900.80872685 0.97427285 0.03526077 1.5263 2.3358 29389.377
2460900.80887731 0.9580263 0.03515604 1.5251 2.2572 29331.268
2460900.80902778 1.0289651 0.03538076 1.5239 2.2903 29278.25
2460900.80917824 1.0358328 0.03553244 1.52272 2.3535 29219.28
2460900.80931713 1.0199313 0.03521049 1.52153 2.2822 29206.635
2460900.80946759 1.0092549 0.03499734 1.52033 2.2888 29159.258
2460900.80961806 1.0394678 0.03541787 1.51916 2.125 29128.998
2460900.80976852 1.0091492 0.03510264 1.51798 2.2963 29101.205
2460900.80991898 0.99445724 0.03486644 1.51679 2.4163 29101.244
2460900.81005787 0.9593727 0.0350495 1.51561 2.4558 29079.82
2460900.81020833 0.98639715 0.03482997 1.51444 2.2656 29145.754
2460900.8103588 0.9519112 0.03436184 1.51327 2.3336 29122.227
2460900.81050926 0.9557429 0.03449986 1.51211 2.3071 29074.342
2460900.81064815 0.995851 0.03493218 1.51095 2.3141 29110.703
2460900.81079861 0.97982264 0.0344572 1.50979 2.2079 29135.285
2460900.81094907 0.9633435 0.03479487 1.50862 2.3289 29110.463
2460900.81109954 0.9823537 0.03435154 1.50746 2.3119 29134.422
2460900.81125 1.0246563 0.03511451 1.50632 2.2902 29126.174
2460900.81140046 0.9740389 0.03431806 1.50517 2.4397 29069.549
2460900.81153935 0.9507131 0.03416679 1.50402 2.1489 29067.248
2460900.81168982 0.99312216 0.03455402 1.50288 2.3911 29068.5
2460900.81184028 0.97240114 0.03399059 1.50174 2.2734 29009.203
2460900.81199074 1.048401 0.0350421 1.50061 2.3384 28960.822
2460900.8121412 0.9989582 0.03447685 1.49948 2.3362 28963.014
2460900.81228009 0.98072135 0.03437365 1.49835 2.4015 28977.168
2460900.81243056 0.971598 0.03405917 1.49723 2.3393 28893.617
2460900.81258102 0.9519207 0.03381773 1.49611 2.4049 28884.621
2460900.81273148 1.0054457 0.03443132 1.495 2.4158 28973.656
2460900.81287037 1.0165063 0.03436624 1.49388 2.1453 28925.621
2460900.81302083 0.9938081 0.03391981 1.49277 2.4121 28893.836
2460900.8131713 0.98700786 0.0340988 1.49165 2.2112 28898.645
2460900.81332176 1.0258621 0.03413943 1.49054 2.2584 28845.36
2460900.81347222 1.0041374 0.03415534 1.48944 2.306 28818.81
2460900.81361111 0.9820669 0.03389279 1.48834 2.3537 28823.889
2460900.81376157 0.93084514 0.03365525 1.48724 2.2896 28843.174
2460900.81391204 0.99448144 0.03418452 1.48614 2.3008 28828.316
2460900.8140625 1.0060879 0.03415331 1.48505 2.3531 28737.236
2460900.81421296 0.99199533 0.03391148 1.48396 2.2062 28789.451
2460900.81435185 1.0254853 0.03398579 1.48287 2.2686 28704.19
2460900.81450231 1.001541 0.03363241 1.48179 2.2179 28660.527
2460900.81465278 0.9576213 0.03321703 1.48072 2.34 28658.152
2460900.81480324 1.0085152 0.03358699 1.47964 2.4059 28640.477
2460900.8149537 1.0471721 0.03406238 1.47857 2.5181 28658.578
2460900.81509259 1.0265838 0.0338443 1.4775 2.3877 28612.256
2460900.81524306 0.98727566 0.03337748 1.47642 2.3419 28635.018
2460900.81539352 1.0145084 0.03366427 1.47534 2.4991 28624.26
2460900.81554398 0.98518956 0.0331735 1.47428 2.2976 28591.201
2460900.81569444 1.0362266 0.03361081 1.47322 2.2772 28572.502
2460900.81584491 0.9878099 0.03343814 1.47216 2.2396 28576.52
2460900.8159838 0.9850525 0.03343533 1.47111 2.289 28607.54
2460900.81613426 1.0124055 0.03342281 1.47006 2.381 28589.72
2460900.81628472 0.9385335 0.03311443 1.46901 2.4026 28623.332
2460900.81643519 0.9649559 0.03322064 1.46797 2.4024 28593.13
2460900.81658565 0.99358815 0.03328452 1.46692 2.3601 28561.984
2460900.81672454 1.0112882 0.033363 1.46588 2.2855 28551.74
2460900.816875 1.0093443 0.03301639 1.46485 2.42 28559.107
2460900.81702546 0.9580005 0.03275176 1.46382 2.3428 28600.602
2460900.81717593 1.0109534 0.03320306 1.46278 2.3801 28549.885
2460900.81732639 0.98782355 0.03275494 1.46176 2.2117 28526.29
2460900.81746528 1.0000126 0.03313427 1.46073 2.2047 28497.014
2460900.81761574 0.9742099 0.03291062 1.45969 2.2462 28457.033
2460900.8177662 0.9967426 0.03318695 1.45868 2.1626 28481.322
2460900.81791667 1.0406824 0.0333663 1.45767 2.4002 28443.1
2460900.81806713 0.99812055 0.0330613 1.45665 2.2676 28457.453
2460900.81821759 0.9832485 0.03262582 1.45564 2.1766 28420.865
2460900.81835648 1.0194348 0.03288414 1.45463 2.3273 28377.879
2460900.81850694 1.0032676 0.03282089 1.45363 2.3776 28377.86
2460900.81865741 1.0395027 0.03295306 1.45263 2.2732 28357.2
2460900.81880787 0.9916066 0.03258573 1.45162 2.4024 28323.342
2460900.81895833 1.0206006 0.03296345 1.45062 2.2553 28291.406
2460900.81909722 0.9839766 0.03249606 1.44964 2.2437 28331.662
2460900.81924769 1.0220829 0.03294469 1.44864 2.2859 28289.492
2460900.81939815 0.9923485 0.03274009 1.44765 2.2781 28283.014
2460900.81954861 0.9582076 0.03235711 1.44666 2.1872 28247.209
2460900.8196875 0.9853764 0.03251491 1.44568 2.3104 28297.76
2460900.81983796 1.0073435 0.03261641 1.44469 2.2931 28311.836
2460900.81998843 0.97168696 0.03242189 1.44371 2.4537 28297.262
2460900.82013889 0.9673381 0.0323781 1.44273 2.3332 28307.002
2460900.82028935 0.947823 0.03134924 1.44176 2.2563 28340.375
2460900.82043981 0.99054927 0.03223662 1.44079 2.1821 28269.717
2460900.8205787 1.007136 0.03239322 1.43983 2.4062 28269.926
2460900.82072917 1.0373191 0.03270014 1.43887 2.2884 28278.514
2460900.82087963 1.0233839 0.03241362 1.4379 2.1076 28238.986
2460900.82103009 1.0006106 0.03217906 1.43695 2.267 28268.434
2460900.82118056 0.9949967 0.03209965 1.43599 2.4893 28279.863
2460900.82131944 0.98645747 0.03216682 1.43504 2.1447 28283.262
2460900.82146991 1.0069935 0.0324302 1.43408 2.3212 28266.281
2460900.82162037 0.9963567 0.03242924 1.43313 2.1247 28255.615
2460900.82177083 0.9988182 0.03231974 1.43219 2.3093 28229.924
2460900.82190972 0.94269973 0.03187176 1.43124 2.329 28261.484
2460900.82206019 0.98955375 0.03193197 1.43029 2.2722 28214.78
2460900.82221065 1.0262499 0.03213505 1.42935 2.2506 28213.396
2460900.82236111 0.98311645 0.03199451 1.42841 2.2089 28274.99
2460900.82251157 0.9834456 0.03206802 1.42748 2.2896 28182.65
2460900.82265046 1.011862 0.03203705 1.42655 2.18 28208.627
2460900.82280093 0.9968971 0.03226553 1.42562 2.3956 28207.682
2460900.82295139 0.9924532 0.03206259 1.42469 2.1943 28217.383
2460900.82310185 0.994377 0.03158031 1.42377 2.3302 28152.25
2460900.82325231 1.0039281 0.03219096 1.42285 2.339 28128.244
2460900.8233912 0.97315145 0.03164958 1.42193 2.3347 28134.908
2460900.82354167 0.9916194 0.03185337 1.42101 2.3563 28122.889
2460900.82369213 0.99401927 0.03179528 1.4201 2.1335 28118.492
2460900.82384259 0.9892501 0.0317739 1.41918 2.337 28108.793
2460900.82399306 0.9819348 0.03155122 1.41827 2.0948 28071.39
2460900.82413194 0.98838985 0.03158992 1.41736 2.2536 28105.928
2460900.82428241 0.98599595 0.03175547 1.41644 2.2399 28087.178
2460900.82443287 1.0010707 0.0317149 1.41554 2.3176 28074.877
2460900.82458333 0.99010056 0.03178015 1.41465 2.1299 28044.693
2460900.8247338 1.0115235 0.03172852 1.41375 2.2885 28064.662
2460900.82488426 0.9797283 0.03142275 1.41286 2.2879 28073.41
2460900.82502315 1.0132754 0.0316939 1.41196 2.2116 28016.938
2460900.82517361 1.0070503 0.03176839 1.41107 2.2671 27968.514
2460900.82532407 1.0293715 0.03173841 1.41018 2.2734 27992.896
2460900.82547454 0.98738205 0.03148602 1.4093 2.3072 27950.822
2460900.825625 1.0177233 0.03161339 1.40842 2.2446 27944.904
2460900.82576389 0.99109066 0.03134952 1.40754 2.2691 27895.186
2460900.82591435 1.0142772 0.0313774 1.40666 2.152 27954.338
2460900.82606481 1.0063944 0.03160864 1.40579 2.2708 27980.555
2460900.82621528 0.99065715 0.03135929 1.40492 2.1735 27922.871
2460900.82636574 1.0113986 0.0313117 1.40404 2.2323 27913.375
2460900.8265162 1.013465 0.03150934 1.40316 2.3026 27950.91
2460900.82665509 0.9936952 0.03134145 1.4023 2.24 27903.111
2460900.82680556 0.99443054 0.03133846 1.40143 2.3336 27937.717
2460900.82695602 1.0132343 0.03136525 1.40057 2.3103 27945.602
2460900.82710648 0.95718914 0.03097728 1.39971 2.3476 27943.71
2460900.82724537 0.97597086 0.03112029 1.39886 2.3117 27922.256
2460900.82739583 0.9866596 0.03120793 1.39801 2.259 27930.521
2460900.8275463 1.0160905 0.03122694 1.39715 2.4627 27924.57
2460900.82769676 0.9918689 0.03101423 1.3963 2.3069 27925.443
2460900.82784722 0.98127466 0.03092815 1.39545 2.3554 27868.916
2460900.82798611 1.0252237 0.03132806 1.39461 2.3951 27943.467
2460900.82813657 0.9933636 0.03097054 1.39377 2.2829 27859.635
2460900.82828704 1.0260845 0.03112712 1.39293 2.335 27831.535
2460900.8284375 1.0279427 0.03124498 1.39209 2.4071 27908.73
2460900.82858796 1.0204345 0.03102029 1.39125 2.2184 27820.455
2460900.82873843 0.9834825 0.03090303 1.39041 2.2872 27834.787
2460900.82887731 0.99719656 0.03090276 1.38958 2.2148 27790.082
2460900.82902778 0.9918925 0.03084283 1.38875 2.334 27736.66
2460900.82917824 0.9716443 0.03059312 1.38792 2.3023 27787.895
2460900.8293287 0.99972045 0.03066613 1.38709 2.3272 27741.67
2460900.82947917 0.96199465 0.03072937 1.38628 2.1748 27740.545
2460900.82961806 1.0263023 0.0309994 1.38545 2.334 27693.014
2460900.82976852 0.98235005 0.03045254 1.38464 2.0461 27669.688
2460900.82991898 0.9963887 0.03067286 1.38382 2.3755 27641.8
