BJD FluxNorm FluxNormErr Airmass FWHM_TL SkyBg
2460900.77885417 0.9264364 0.07253224 1.85521 2.6247 15411.021
2460900.77899306 0.93032897 0.07101449 1.85303 2.5924 15389.515
2460900.77914352 1.0313054 0.07182083 1.85087 2.6498 15346.919
2460900.77929398 0.8091723 0.06983924 1.84871 2.5725 15370.194
2460900.77944444 0.8403931 0.06950855 1.84655 2.4975 15368.639
2460900.77959491 1.0229357 0.071991 1.8444 2.5827 15368.428
2460900.77974537 0.8071637 0.0693559 1.84223 2.6493 15364.763
2460900.77989583 1.0152425 0.07227994 1.84009 2.5253 15362.877
2460900.7800463 1.0710132 0.0724128 1.83797 2.5801 15362.206
2460900.78019676 1.0525553 0.07252594 1.83584 2.5829 15328.475
2460900.78033565 0.93448955 0.07098606 1.83373 2.6983 15318.305
2460900.78048611 0.9578937 0.07033777 1.83162 2.6245 15318.261
2460900.78063657 0.97403777 0.07045741 1.82951 2.5915 15303.658
2460900.78078704 0.83389086 0.06899007 1.82742 2.6022 15298.895
2460900.7809375 0.8306757 0.06855677 1.82533 2.4463 15272.738
2460900.78108796 0.896101 0.06954586 1.82327 2.6716 15251.952
2460900.78122685 0.91095126 0.07015572 1.82119 2.6992 15258.593
2460900.78137731 0.91119176 0.06974904 1.81912 2.4211 15240.439
2460900.78152778 0.84713817 0.06894647 1.81707 2.5934 15252.952
2460900.78167824 0.88390404 0.06983859 1.815 2.5835 15235.02
2460900.7818287 0.9252407 0.06919862 1.81296 2.6724 15250.264
2460900.78197917 0.8727701 0.06879369 1.8109 2.628 15226.185
2460900.78212963 0.86007637 0.06915827 1.80885 2.6016 15235.733
2460900.78228009 0.8819135 0.06910074 1.80682 2.5517 15235.267
2460900.78241898 0.80060905 0.06769774 1.80481 2.5535 15244.972
2460900.78256944 0.78187895 0.06706525 1.8028 2.7087 15235.008
2460900.78271991 0.85745054 0.06825537 1.80077 2.4227 15241.43
2460900.78287037 0.9610978 0.06898409 1.79878 2.6581 15218.611
2460900.78302083 0.8404239 0.06870651 1.79677 2.5383 15191.623
2460900.7831713 0.8733065 0.06746925 1.79479 2.522 15195.535
2460900.78331019 0.86900973 0.06748232 1.79279 2.5502 15159.858
2460900.78346065 0.9723669 0.06859506 1.7908 2.6527 15137.723
2460900.78361111 0.9013712 0.06789081 1.78884 2.572 15112.4
2460900.78376157 0.87694085 0.06815328 1.78687 2.5696 15069.786
2460900.78391204 0.9107134 0.06824447 1.78489 2.461 15057.196
2460900.7840625 0.8918252 0.06743861 1.78294 2.7759 15041.304
2460900.78421296 0.9148885 0.06725196 1.78096 2.5369 15005.456
2460900.78436343 0.7846062 0.06634296 1.77901 2.5569 15014.409
2460900.78450231 0.86325854 0.06652779 1.77707 2.6623 15003.323
2460900.78465278 0.99996215 0.06762497 1.77515 2.5425 14989.462
2460900.78480324 0.822728 0.0659785 1.77323 2.4931 14977.638
2460900.7849537 0.9459829 0.06679095 1.7713 2.6177 14979.226
2460900.78510417 0.8518967 0.0664793 1.76939 2.5363 14971.237
2460900.78525463 0.9963495 0.06776957 1.76747 2.6661 14947.623
2460900.78540509 0.9916559 0.06693496 1.76558 2.3695 14909.595
2460900.78554398 0.8310441 0.06535491 1.76368 2.5773 14925.957
2460900.78569444 1.0050023 0.06739137 1.76179 2.525 14918.604
2460900.78584491 0.88705224 0.0654533 1.7599 2.7527 14904.122
2460900.78599537 0.97463185 0.06663874 1.75801 2.6397 14880.759
2460900.78614583 0.91972244 0.06635869 1.75614 2.468 14849.191
2460900.7862963 0.8904053 0.06581616 1.75427 2.445 14858.459
2460900.78644676 1.0317672 0.06612291 1.75237 2.4862 14824.882
2460900.78659722 0.8366385 0.06397842 1.75052 2.5167 14830.823
2460900.78673611 0.85383886 0.06500502 1.74866 2.6578 14801.183
2460900.78688657 0.87727106 0.06498595 1.74682 2.7472 14800.519
2460900.78703704 0.9615562 0.06584547 1.74498 2.5759 14789.556
2460900.7871875 0.85627085 0.06413229 1.74314 2.5715 14777.439
2460900.78733796 0.94233906 0.06563162 1.7413 2.5664 14768.06
2460900.78748843 0.8279058 0.06428581 1.73948 2.56 14748.157
2460900.78763889 0.8910108 0.06401427 1.73766 2.5327 14735.259
2460900.78777778 0.8689587 0.06401701 1.73584 2.636 14717.845
2460900.78792824 0.9105232 0.06470229 1.73403 2.707 14726.753
2460900.7880787 0.9088881 0.06387532 1.73223 2.6057 14713.771
2460900.78822917 0.7989117 0.06341878 1.73044 2.6472 14693.632
2460900.78837963 0.81254 0.06368153 1.72865 2.5317 14698.39
2460900.78853009 0.8223142 0.06349869 1.72685 2.5242 14678.535
2460900.78868056 0.9765942 0.06404501 1.72504 2.6135 14639.814
2460900.78884259 0.88414854 0.06360716 1.72301 2.5674 14630.133
2460900.78899306 0.8963965 0.06368993 1.72124 2.7984 14615.701
2460900.78914352 0.8794324 0.06304064 1.71948 2.42 14598.132
2460900.78929398 0.9431807 0.06334747 1.71772 2.733 14579.708
2460900.78944444 0.962198 0.06368654 1.71596 2.5333 14567.175
2460900.78959491 0.7732093 0.06276878 1.71421 2.6145 14572.672
2460900.78974537 0.87297994 0.0637842 1.71246 2.5467 14549.917
2460900.78988426 0.92309004 0.06341717 1.71072 2.6767 14548.246
2460900.79003472 0.99174756 0.06388204 1.70898 2.6297 14496.692
2460900.79018519 0.89338547 0.06331658 1.70725 2.5546 14505.022
2460900.79033565 1.0051999 0.06470305 1.70552 2.6787 14509.326
2460900.79048611 0.92757374 0.06364056 1.70382 2.4899 14484.389
2460900.79063657 0.8419225 0.06167657 1.7021 2.6288 14466.311
2460900.79078704 0.90723914 0.06299828 1.7004 2.7215 14470.435
2460900.7909375 0.8402918 0.06304183 1.69865 2.6527 14470.791
2460900.79108796 0.9534309 0.06323034 1.69696 2.5172 14457.423
2460900.79122685 0.9997104 0.0635305 1.69526 2.5506 14451.131
2460900.79137731 0.9279495 0.06292566 1.69357 2.57 14437.355
2460900.79152778 0.92693293 0.06254014 1.69188 2.5889 14455.121
2460900.79167824 0.9329648 0.06296931 1.69022 2.6045 14440.438
2460900.7918287 0.86801094 0.06215466 1.68853 2.5966 14398.135
2460900.79197917 0.9572299 0.06314029 1.68686 2.6183 14397.078
2460900.79211806 0.8889861 0.06148515 1.68521 2.613 14375.425
2460900.79226852 0.8655597 0.06217267 1.68355 2.5872 14383.88
2460900.79241898 0.9763717 0.06258227 1.68188 2.7165 14357.804
2460900.79256944 0.83691 0.06100408 1.68024 2.5262 14337.215
2460900.79271991 0.907469 0.06152792 1.6786 2.4337 14318.48
2460900.79287037 0.9031831 0.06200647 1.67695 2.6241 14313.368
2460900.79302083 0.84759146 0.06057622 1.67531 2.6158 14287.659
2460900.7931713 0.9111877 0.06181294 1.67366 2.6078 14252.049
2460900.79332176 0.8887858 0.06118138 1.67203 2.5768 14268.657
2460900.79346065 0.9084913 0.06094348 1.67041 2.5044 14253.439
2460900.79361111 0.8450713 0.06074306 1.6688 2.5304 14227.437
2460900.79376157 0.8319103 0.06112686 1.66719 2.6108 14250.627
2460900.79391204 0.8893708 0.06127101 1.66559 2.6027 14241.045
2460900.7940625 0.8396126 0.06010344 1.664 2.6527 14243.002
2460900.79421296 0.9090123 0.06060786 1.66239 2.5937 14225.483
2460900.79435185 0.8709973 0.06091396 1.66081 2.6172 14218.424
2460900.79450231 0.8215384 0.06009602 1.65921 2.5822 14217.354
2460900.79465278 0.9121716 0.06075362 1.65763 2.69 14191.823
2460900.79480324 0.9189257 0.06089773 1.65606 2.6265 14197.515
2460900.7949537 0.92254955 0.0606955 1.65448 2.5827 14189.236
2460900.79510417 0.88303393 0.06001969 1.65291 2.5188 14169.423
2460900.79524306 0.9160143 0.06083475 1.65136 2.5912 14171.499
2460900.79539352 0.82422185 0.05941777 1.64978 2.5439 14135.643
2460900.79554398 0.89852095 0.06021858 1.64822 2.5686 14124.986
2460900.79569444 0.9137913 0.06008638 1.64667 2.6177 14092.494
2460900.79584491 0.97010773 0.06091941 1.64512 2.7297 14085.24
2460900.79599537 0.868602 0.05981463 1.64357 2.259 14059.242
2460900.79614583 0.9480878 0.06010214 1.64203 2.5831 14052.467
2460900.7962963 0.99703664 0.06051758 1.6405 2.6923 14050.926
2460900.79643518 0.9572201 0.05998183 1.63897 2.5225 14015.06
2460900.79658565 0.9662327 0.06030158 1.63744 2.5179 14005.249
2460900.79673611 0.926013 0.05979432 1.63592 2.5268 13982.057
2460900.79688657 0.8814516 0.05942429 1.63442 2.6 13980.114
2460900.79703704 0.95368254 0.05971773 1.63291 2.587 13971.311
2460900.7971875 1.025908 0.06042257 1.63139 2.6268 13970.902
2460900.79733796 0.86529094 0.05926055 1.62989 2.5773 13976.406
2460900.79748843 0.96921945 0.05997111 1.62838 2.5371 13976.542
2460900.79763889 0.9008107 0.05908291 1.62686 2.4987 13957.713
2460900.79777778 0.99413794 0.0599068 1.62536 2.517 13956.441
2460900.79792824 0.9810752 0.06012856 1.62388 2.6188 13933.402
2460900.7980787 1.0097173 0.06069957 1.6224 2.6754 13928.978
2460900.79822917 0.98039067 0.06055612 1.62093 2.5369 13943.702
2460900.79837963 0.88374794 0.05924062 1.61946 2.6314 13913.504
2460900.79853009 0.87029505 0.05864458 1.61798 2.6132 13883.069
2460900.79868056 0.84471 0.0580443 1.61651 2.6889 13891.611
2460900.79881944 0.96676743 0.05955007 1.61505 2.7546 13866.942
2460900.79896991 0.92103463 0.05890491 1.61359 2.5073 13869.765
2460900.79912037 0.9400692 0.05880186 1.61214 2.6142 13854.418
2460900.79927083 0.94861615 0.05881431 1.61069 2.6867 13844.128
2460900.7994213 0.90482724 0.05859175 1.60926 2.5613 13810.22
2460900.79957176 0.8682514 0.05809849 1.60781 2.6592 13803.213
2460900.79972222 1.0585628 0.06006224 1.60638 2.6838 13806.722
2460900.79987269 0.88574284 0.05880547 1.60493 2.6238 13816.704
2460900.80001157 1.0235002 0.05941785 1.6035 2.5274 13813.7
2460900.80016204 0.88882697 0.05847094 1.60209 2.572 13802.765
2460900.8003125 0.9161141 0.05884983 1.60066 2.6298 13813.073
2460900.80046296 0.9343941 0.05867221 1.59925 2.6904 13781.855
2460900.80061343 0.9781053 0.05903028 1.59784 2.5386 13781.514
2460900.80076389 0.86349535 0.0578599 1.59643 2.5978 13772.668
2460900.80090278 0.9032227 0.05820036 1.59504 2.5988 13767.459
2460900.80105324 0.8729356 0.05819087 1.59364 2.5298 13755.951
2460900.8012037 0.9397968 0.05857 1.59224 2.5282 13760.493
2460900.80135417 0.9889406 0.05967641 1.59084 2.5215 13741.498
2460900.80150463 0.9257761 0.05796614 1.58946 2.6261 13720.739
2460900.80165509 0.89555615 0.05773701 1.58807 2.6118 13710.217
2460900.80180556 0.9748098 0.05858326 1.58669 2.5966 13704.93
2460900.80194444 0.8875413 0.05774523 1.5853 2.5911 13706.459
2460900.80210648 1.0179708 0.05891986 1.58391 2.5658 13682.608
2460900.80224537 0.93153906 0.05771642 1.58253 2.5106 13660.468
2460900.80239583 1.0311044 0.05821097 1.58117 2.6083 13655.183
2460900.8025463 0.98926884 0.05882889 1.5798 2.6362 13640.511
2460900.80269676 0.9337171 0.05734523 1.57844 2.6092 13617.48
2460900.80284722 0.8861875 0.0575508 1.5771 2.6141 13604.915
2460900.80299769 0.9699885 0.05735357 1.57574 2.6196 13611.341
2460900.80314815 0.9115788 0.05676267 1.5744 2.6415 13598.381
2460900.80328704 0.94312155 0.05758566 1.57305 2.5776 13590.061
2460900.8034375 0.9157039 0.05721127 1.57172 2.5865 13581.181
2460900.80358796 0.94346505 0.05696348 1.57037 2.7162 13592.809
2460900.80373843 0.9690004 0.05749778 1.56904 2.6109 13586.395
2460900.80388889 0.9533593 0.05723157 1.56771 2.5857 13557.896
2460900.80403935 0.8918663 0.05634141 1.56638 2.6182 13535.795
2460900.80418981 0.9299535 0.0571901 1.56507 2.7059 13545.954
2460900.80434028 0.85368073 0.0557029 1.56373 2.4942 13561.104
2460900.80447917 0.9502108 0.05738458 1.56242 2.6203 13545.212
2460900.80462963 0.9474799 0.05648047 1.56111 2.6254 13547.967
2460900.80478009 0.85616684 0.05611293 1.5598 2.4503 13538.246
2460900.80493056 0.90753233 0.05637219 1.5585 2.5613 13534.009
2460900.80508102 0.90775824 0.05666031 1.5572 2.6966 13519.546
2460900.80523148 0.9230363 0.05629353 1.55592 2.4988 13502.012
2460900.80538194 0.970572 0.05711823 1.55462 2.6319 13505.518
2460900.80552083 0.9298498 0.05626758 1.55334 2.553 13498.693
2460900.8056713 0.8798467 0.05660011 1.55205 2.6982 13472.204
2460900.80582176 0.8837704 0.05570615 1.55077 2.5788 13478.82
2460900.80597222 0.96662736 0.05720915 1.54948 2.6702 13460.15
2460900.80612269 0.97587264 0.05732188 1.54821 2.6711 13442.267
2460900.80627315 0.9494952 0.05714058 1.54694 2.539 13431.862
2460900.80641204 0.964279 0.05673313 1.54568 2.5083 13425.859
2460900.80657407 0.95112497 0.05662888 1.54439 2.5851 13436.449
2460900.80671296 1.0311265 0.05719098 1.54313 2.5864 13417.784
2460900.80686343 0.9298356 0.05568398 1.54187 2.5348 13395.307
2460900.80701389 0.94020754 0.05658631 1.54062 2.498 13406.521
2460900.80716435 1.087686 0.05749442 1.53937 2.5283 13418.664
2460900.80731481 0.9818791 0.05652247 1.53814 2.6175 13399.771
2460900.80746528 0.99743176 0.05619249 1.53689 2.4977 13403.913
2460900.80761574 0.95128626 0.05562588 1.53565 2.5952 13410.004
2460900.80775463 0.9150221 0.05524425 1.53441 2.5942 13412.808
2460900.80790509 0.917403 0.05579974 1.53319 2.6358 13414.172
2460900.80805556 1.0042397 0.05606772 1.53196 2.5185 13393.526
2460900.80820602 0.85589945 0.05554764 1.53073 2.6044 13392.516
2460900.80835648 0.9870148 0.05701393 1.52951 2.538 13381.563
2460900.80850694 1.0046769 0.05675892 1.52829 2.6623 13363.858
2460900.80864583 0.92410815 0.05601557 1.52707 2.5308 13364.319
2460900.80880787 1.1187612 0.05719633 1.52584 2.7314 13337.072
2460900.80894676 0.86381143 0.05410622 1.52463 2.5902 13319.108
2460900.80909722 0.97135866 0.05593285 1.52343 2.5216 13310.42
2460900.80924769 0.89966327 0.05518611 1.52223 2.6036 13289.698
2460900.80939815 0.94096136 0.0548896 1.52102 2.553 13277.467
2460900.80954861 0.9376906 0.05536604 1.51983 2.5931 13263.123
2460900.80969907 1.0389131 0.05599728 1.51863 2.6095 13253.2
2460900.80984954 0.9681989 0.05609259 1.51745 2.7047 13231.626
2460900.80998843 1.0100937 0.05591103 1.51626 2.7066 13248.391
2460900.81013889 1.0213672 0.05716759 1.51507 2.7 13230.807
2460900.81028935 0.92893565 0.05513094 1.5139 2.6352 13227.584
2460900.81043981 0.9756843 0.05483819 1.51271 2.6032 13242.209
2460900.81059028 0.864402 0.05423786 1.51154 2.6193 13235.061
2460900.81074074 0.92605263 0.05391273 1.51038 2.6047 13236.222
2460900.8108912 0.95492226 0.05537398 1.50921 2.3736 13240.806
2460900.81104167 0.97242016 0.05496826 1.50803 2.5003 13271.76
2460900.81119213 1.013231 0.0551737 1.50687 2.5665 13250.572
2460900.81133102 1.0318513 0.05549382 1.50572 2.5926 13241.267
2460900.81148148 1.0116959 0.05542747 1.50457 2.4775 13242.141
2460900.81163194 0.9543011 0.05524639 1.50342 2.6273 13241.889
2460900.81178241 0.91241455 0.05432424 1.50226 2.7196 13207.026
2460900.81193287 1.1101692 0.05678922 1.50112 2.6677 13196.757
2460900.81208333 0.92403275 0.0548416 1.49998 2.682 13193.117
2460900.8122338 1.0348424 0.05637808 1.49884 2.6945 13179.172
2460900.81237269 0.9474325 0.05505465 1.49771 2.5886 13163.429
2460900.81252315 0.9677631 0.05428493 1.49658 2.5016 13165.766
2460900.81267361 0.93751824 0.0540756 1.49545 2.6663 13164.044
2460900.81282407 1.008998 0.05448347 1.49433 2.6212 13147.762
2460900.81297454 0.9892279 0.05501172 1.49322 2.6301 13159.672
2460900.813125 0.9588802 0.05455331 1.4921 2.6598 13133.788
2460900.81327546 0.9356499 0.0541155 1.49097 2.6521 13137.411
2460900.81342593 1.030596 0.05395271 1.48986 2.5391 13128.945
2460900.81356481 0.96706885 0.0543639 1.48875 2.5593 13123.055
2460900.81371528 0.97595376 0.05391168 1.48764 2.6644 13122.092
2460900.81386574 1.0492504 0.05646508 1.48654 2.7805 13114.036
2460900.8140162 1.0471011 0.05567293 1.48545 2.6703 13086.723
2460900.81416667 0.94699425 0.05358516 1.48435 2.6834 13096.627
2460900.81431713 0.89073926 0.05283931 1.48326 2.4789 13063.419
2460900.81445602 0.95195687 0.05294154 1.48216 2.6135 13055.569
2460900.81460648 0.8497561 0.05285323 1.48108 2.4904 13042.757
2460900.81475694 0.9576979 0.05360416 1.48 2.6046 13032.366
2460900.81490741 0.8394667 0.05253373 1.47892 2.6407 13034.47
2460900.81505787 0.93429506 0.05416138 1.47784 2.6247 12992.153
2460900.81520833 1.0226296 0.05451828 1.47677 2.5438 13016.692
2460900.81534722 0.920485 0.05304764 1.47569 2.6971 13020.542
2460900.81549769 0.9603201 0.0535337 1.47461 2.6862 13008.665
2460900.81564815 1.0125556 0.05326605 1.47354 2.6189 13007.177
2460900.81579861 0.9734694 0.05394084 1.47249 2.6508 12992.003
2460900.81594907 0.93851644 0.05333872 1.47142 2.6966 13014.19
2460900.81609954 0.97327024 0.05384692 1.47036 2.5893 13020.528
2460900.81625 0.9595738 0.05403771 1.46931 2.5624 13006.578
2460900.81640046 0.94618315 0.05402357 1.46826 2.6778 13014.097
2460900.81653935 1.0540135 0.05445591 1.4672 2.618 13019.018
2460900.81668981 0.9890389 0.05369664 1.46616 2.75 13018.263
2460900.81684028 0.891344 0.05293293 1.46511 2.6675 13028.789
2460900.81699074 0.98237187 0.05391581 1.46408 2.5757 13015.774
2460900.8171412 0.9825394 0.05339174 1.46304 2.6671 13005.714
2460900.81729167 0.8558058 0.05263889 1.46201 2.6153 12979.947
2460900.81744213 0.87609506 0.05254535 1.46097 2.5529 13012.556
2460900.81758102 0.91373146 0.05244492 1.45994 2.5754 12964.118
2460900.81773148 1.0464451 0.05407608 1.4589 2.5992 12970.517
2460900.81788194 0.9242694 0.05330977 1.45787 2.5812 12952.038
2460900.81803241 0.9678742 0.05298613 1.45685 2.5839 12944.361
2460900.81818287 0.9633745 0.05278086 1.45583 2.6705 12939.028
2460900.81833333 0.96693265 0.0529542 1.45482 2.7054 12914.719
2460900.8184838 0.92218244 0.05270414 1.45381 2.5398 12930.913
2460900.81863426 0.94614625 0.05217187 1.4528 2.6686 12893.26
2460900.81877315 1.0196471 0.05293985 1.45179 2.5826 12892.713
2460900.81892361 0.9502328 0.05253396 1.45079 2.6294 12897.276
2460900.81907407 0.9909152 0.0533176 1.44979 2.6421 12897.245
2460900.81922454 0.96182173 0.05276579 1.44879 2.6604 12873.506
2460900.819375 0.94884026 0.05230268 1.4478 2.6912 12889.972
2460900.81952546 0.9808585 0.05230984 1.44681 2.641 12882.566
2460900.81967593 0.91656464 0.05182712 1.44582 2.7108 12881.251
2460900.81981481 0.9435194 0.05201897 1.44483 2.5534 12873.448
2460900.81996528 0.89213 0.05183888 1.44384 2.6152 12883.631
2460900.82011574 0.9378678 0.05197762 1.44285 2.5749 12891.566
2460900.8202662 1.0310793 0.0518524 1.44187 2.6099 12861.021
2460900.82041667 1.0222439 0.05323357 1.4409 2.5894 12876.355
2460900.82056713 0.99439394 0.05218799 1.43993 2.6727 12873.828
2460900.82071759 1.0353255 0.05300389 1.43895 2.5327 12863.433
2460900.82086806 0.9337518 0.052056 1.43799 2.5927 12871.365
2460900.82100694 0.9785536 0.05264907 1.43702 2.6974 12875.596
2460900.82115741 0.9988183 0.05251054 1.43605 2.7196 12851.409
2460900.82130787 0.97407156 0.05188069 1.4351 2.6173 12867.574
2460900.82145833 0.907367 0.05160624 1.43415 2.6482 12868.942
2460900.8216088 0.9177034 0.05151821 1.43319 2.4855 12852.474
2460900.82175926 0.96593446 0.051801 1.43224 2.581 12867.478
2460900.82189815 1.0432911 0.05256383 1.43129 2.6909 12845.425
2460900.82204861 0.8822135 0.05099202 1.43034 2.6284 12857.425
2460900.82219907 0.9869349 0.05209894 1.42938 2.64 12855.844
2460900.82234954 0.9923309 0.05212222 1.42845 2.6557 12862.021
2460900.8225 0.963543 0.05192392 1.42751 2.6814 12851.027
2460900.82265046 1.0355004 0.0517543 1.42657 2.693 12843.086
2460900.82280093 0.9777528 0.05232496 1.42564 2.6626 12829.722
2460900.82295139 0.96560746 0.05200795 1.42471 2.7214 12822.822
2460900.82309028 0.928079 0.05161409 1.42379 2.6151 12844.831
2460900.82324074 0.95956033 0.05250877 1.42286 2.692 12835.573
2460900.8233912 0.908799 0.05070713 1.42194 2.6425 12811.07
2460900.82354167 0.9885982 0.05189331 1.42102 2.6455 12799.356
2460900.82369213 0.91611207 0.05173317 1.4201 2.6495 12818.91
2460900.82384259 0.88813233 0.05084183 1.41919 2.687 12799.946
2460900.82398148 0.9497088 0.05148292 1.41828 2.6325 12800.567
2460900.82414352 0.9503335 0.05175105 1.41737 2.5824 12803.78
2460900.82429398 0.9253612 0.051635 1.41646 2.6202 12801.284
2460900.82444444 0.99832284 0.05164821 1.41554 2.5851 12760.545
2460900.82459491 0.9283628 0.05111889 1.41464 2.6438 12766.837
2460900.82474537 0.9477624 0.05111129 1.41374 2.6408 12759.848
2460900.82489583 0.96305054 0.05103709 1.41284 2.6909 12742.142
2460900.8250463 1.0164433 0.05183056 1.41194 2.5872 12731.723
2460900.82518519 0.9663523 0.05147764 1.41105 2.6968 12742.242
2460900.82533565 0.98569775 0.05179537 1.41015 2.8118 12735.261
2460900.82548611 1.0198088 0.05146662 1.40926 2.5462 12716.071
2460900.82563657 1.008829 0.05146621 1.40839 2.5849 12721.324
2460900.82578704 0.9655476 0.05137958 1.4075 2.7296 12712.521
2460900.8259375 0.93144387 0.05126041 1.40661 2.6707 12732.648
2460900.82608796 0.9387772 0.05104425 1.40574 2.6519 12700.524
2460900.82623843 0.9341436 0.0508613 1.40486 2.568 12707.9
2460900.82637731 0.95999104 0.05135209 1.40399 2.6612 12707.281
2460900.82652778 0.90752333 0.05080264 1.40312 2.6574 12696.367
2460900.82667824 0.9578398 0.05124004 1.40223 2.6834 12714.939
2460900.8268287 0.95584375 0.05111081 1.40136 2.4366 12705.809
2460900.82697917 0.9572357 0.05110668 1.4005 2.5762 12702.322
2460900.82712963 0.9578786 0.05051991 1.39963 2.6494 12687.359
2460900.82728009 0.9533075 0.05123211 1.39878 2.4849 12706.394
2460900.82743056 0.98403955 0.05123664 1.39792 2.8517 12700.43
2460900.82758102 1.027224 0.05128713 1.39707 2.6152 12701.815
2460900.82771991 0.9640884 0.05104551 1.39621 2.6372 12697.067
2460900.82787037 0.9380302 0.05060471 1.39536 2.6323 12686.455
2460900.82802083 0.94231695 0.05076025 1.39452 2.6145 12685.926
2460900.8281713 0.988486 0.050826 1.39367 2.7558 12686.422
2460900.82832176 1.0300859 0.05111716 1.39282 2.5928 12687.286
2460900.82847222 0.9661269 0.0504939 1.39198 2.6023 12691.777
2460900.82862269 0.9476813 0.05075795 1.39115 2.5549 12670.965
2460900.82876157 1.0045298 0.05092095 1.39031 2.6515 12673.263
2460900.82891204 0.97376996 0.05107387 1.38946 2.6345 12647.317
2460900.8290625 0.90822625 0.04968519 1.38863 2.6251 12642.833
2460900.82921296 0.9523041 0.05021338 1.3878 2.7536 12631.87
2460900.82936343 0.9822979 0.05085942 1.38697 2.6335 12621.766
2460900.82951389 0.967155 0.05030325 1.38615 2.7689 12627.378
2460900.82966435 0.95790726 0.05014022 1.38533 2.5413 12604.785
2460900.82980324 0.95538217 0.04990257 1.38451 2.606 12619.104
2460900.8299537 0.99590683 0.05116789 1.3837 2.6982 12601.559
2460900.83010417 0.9490644 0.05035106 1.38289 2.6014 12609.627
