BJD FluxNorm FluxNormErr Airmass FWHM_TL SkyBg
2460900.77864583 1.0042715 0.04980858 1.85801 2.3845 24125.635
2460900.7787963 0.95994467 0.04881518 1.85581 2.4377 24122.809
2460900.77893519 1.0053146 0.04945538 1.85366 2.1453 24087.396
2460900.77908565 1.0001907 0.04913975 1.8515 2.456 24058.754
2460900.77923611 1.0103941 0.04913229 1.84934 2.2814 24034.008
2460900.77938657 1.0252671 0.04909664 1.84719 2.5544 24086.17
2460900.77953704 0.9799302 0.04844496 1.84505 2.4206 24075.031
2460900.77967593 0.98483473 0.04902499 1.8429 2.538 24091.215
2460900.77982639 0.95903176 0.04826892 1.84074 2.2913 24066.973
2460900.77997685 1.0108039 0.04891556 1.83863 2.2271 24067.65
2460900.78012731 0.9367575 0.0480778 1.83651 2.4902 24070.684
2460900.78027778 0.9889866 0.04811644 1.83441 2.1815 24006.443
2460900.78042824 0.96112055 0.04811209 1.8323 2.5771 24003.63
2460900.78056713 0.9467406 0.04771585 1.83019 2.5702 23978.05
2460900.78071759 0.9848619 0.04773362 1.82811 2.6945 23937.326
2460900.78086806 0.9916021 0.04754154 1.82602 2.3298 23921.525
2460900.78101852 0.86353785 0.0464916 1.82394 2.224 23896.633
2460900.78116898 0.99349415 0.0476912 1.82187 2.3946 23855.016
2460900.78130787 1.0326474 0.04815524 1.81981 2.3483 23888.688
2460900.78145833 0.9725582 0.04740445 1.81774 2.4096 23876.676
2460900.7816088 1.0161828 0.04790418 1.8157 2.2064 23844.7
2460900.78175926 0.974154 0.04704102 1.81363 2.3998 23833.344
2460900.78190972 0.9812122 0.04790743 1.81157 2.4986 23844.312
2460900.78206018 0.96239775 0.04700472 1.80953 2.6092 23894.219
2460900.78219907 1.0082769 0.04736412 1.80749 2.3354 23861.404
2460900.78234954 0.92944705 0.04691885 1.80548 2.3577 23874.68
2460900.7825 1.0299363 0.04785613 1.80347 2.2876 23873.29
2460900.78265046 0.96513885 0.04698732 1.80146 2.3076 23886.58
2460900.78280093 0.9618706 0.0468061 1.79946 2.478 23856.484
2460900.78295139 0.9380209 0.04683398 1.79746 2.4332 23813.0
2460900.78309028 0.9405686 0.04609371 1.79546 2.6669 23789.543
2460900.78324074 0.9377978 0.04617982 1.79347 2.7673 23790.41
2460900.7833912 0.9469039 0.04635922 1.7915 2.2284 23751.77
2460900.78354167 1.0376747 0.04649175 1.78951 2.5224 23670.65
2460900.78369213 1.0540489 0.04716481 1.78755 2.4019 23631.014
2460900.78383102 1.011139 0.04642769 1.7856 2.1697 23581.934
2460900.78398148 0.99471045 0.04624938 1.78364 2.8903 23563.258
2460900.78413194 0.9608369 0.04604915 1.78166 2.3891 23538.844
2460900.78428241 0.995499 0.04621012 1.77972 2.3398 23536.197
2460900.78443287 0.9560324 0.0459444 1.77777 2.4105 23475.152
2460900.78458333 1.0021913 0.04609902 1.77585 2.3964 23477.08
2460900.78472222 0.977859 0.04579899 1.77392 2.4772 23477.0
2460900.78487269 0.97200835 0.04556694 1.772 2.229 23443.904
2460900.78502315 0.9686715 0.04544694 1.77009 2.5509 23445.059
2460900.78517361 0.94839555 0.0455353 1.76818 2.4909 23464.193
2460900.78532407 1.0028863 0.04522126 1.76628 2.3102 23407.389
2460900.78547454 0.9905625 0.04524049 1.76439 2.5006 23379.2
2460900.78561343 1.0333151 0.04564897 1.7625 2.2188 23348.836
2460900.78576389 1.0085442 0.04542623 1.7606 2.2708 23342.197
2460900.78591435 1.0007747 0.04514568 1.75874 2.3091 23305.822
2460900.78606481 1.0548323 0.04539221 1.75686 2.2709 23250.117
2460900.78621528 0.98852104 0.04499548 1.75499 2.5295 23241.162
2460900.78636574 0.99835837 0.04519413 1.7531 2.415 23216.53
2460900.78650463 0.9749553 0.04459303 1.75124 2.3395 23221.93
2460900.78665509 1.0312319 0.0448379 1.74937 2.2095 23186.94
2460900.78680556 0.98240757 0.04427217 1.74753 2.4192 23192.139
2460900.78695602 0.98275864 0.04446603 1.7457 2.5193 23117.719
2460900.78710648 0.90454936 0.04346655 1.74387 2.3245 23128.441
2460900.78724537 0.96210456 0.04407464 1.74203 2.7422 23112.531
2460900.78739583 1.0409119 0.04488278 1.74021 2.448 23098.783
2460900.7875463 0.9498904 0.04388897 1.7384 2.546 23082.406
2460900.78769676 0.9243202 0.04358531 1.73658 2.4047 23072.256
2460900.78784722 1.0143145 0.04415929 1.73477 2.5043 23034.99
2460900.78798611 1.0281212 0.04452076 1.73297 2.2623 23022.355
2460900.78813657 0.9708499 0.04346427 1.73118 2.6069 22991.867
2460900.78828704 0.98661536 0.04334569 1.72938 2.3113 22972.621
2460900.7884375 1.1046749 0.0445126 1.72761 2.3373 22961.73
2460900.78858796 0.9949712 0.0438499 1.7258 2.4471 22925.64
2460900.78873843 0.99715334 0.04376513 1.72403 2.2681 22892.922
2460900.78887731 1.0209911 0.04373233 1.72226 2.4469 22877.516
2460900.78902778 1.0000253 0.04342708 1.7205 2.2344 22894.271
2460900.78917824 0.906636 0.04308212 1.71874 2.8168 22835.502
2460900.7893287 1.0074935 0.04303781 1.71699 2.4574 22818.584
2460900.78947917 1.0094177 0.04324274 1.71524 2.2531 22796.957
2460900.78961806 1.0406609 0.04320526 1.71351 2.2448 22771.447
2460900.78976852 0.98683417 0.04285986 1.71177 2.472 22786.947
2460900.78991898 1.0469817 0.04317296 1.71004 2.5959 22704.611
2460900.79006944 0.97884893 0.04257782 1.70831 2.1683 22697.914
2460900.79021991 1.0011661 0.04289764 1.7066 2.122 22690.924
2460900.7903588 1.0120898 0.04272454 1.70489 2.0443 22648.607
2460900.79050926 0.8969094 0.0416334 1.70317 2.2438 22667.873
2460900.79065972 1.0100096 0.0424086 1.70146 2.4622 22636.6
2460900.79081019 1.0200099 0.0423707 1.69974 2.4707 22643.18
2460900.79096065 0.9675409 0.04242308 1.69804 2.974 22628.92
2460900.79111111 1.0110589 0.04249079 1.69635 2.3605 22609.258
2460900.79125 0.9532154 0.04191707 1.69466 2.2545 22629.436
2460900.79140046 0.99113053 0.04206971 1.69298 2.2955 22588.965
2460900.79155093 0.9447913 0.04154953 1.69132 2.2892 22593.953
2460900.79170139 1.0059315 0.04213907 1.68964 2.421 22577.33
2460900.79184028 0.9913733 0.04189552 1.68798 2.2992 22549.99
2460900.79199074 0.97075295 0.04157471 1.68631 2.3112 22515.723
2460900.7921412 1.0712858 0.0420265 1.68465 2.5147 22489.697
2460900.79229167 1.0206159 0.04198462 1.68299 2.1934 22457.758
2460900.79244213 0.9829515 0.04164135 1.68135 2.2273 22458.934
2460900.79259259 1.0365267 0.04191993 1.67971 2.6185 22433.928
2460900.79273148 0.9911042 0.04141204 1.67807 2.2771 22401.348
2460900.79288194 1.0516845 0.04192444 1.67643 2.1623 22354.059
2460900.79303241 0.9808122 0.04133549 1.67479 2.1932 22341.627
2460900.79318287 1.0409179 0.04168619 1.67316 2.4394 22304.842
2460900.79333333 0.9732537 0.04116919 1.67153 2.3292 22323.07
2460900.7934838 0.9748287 0.04134486 1.66992 2.545 22278.105
2460900.79362269 0.9754537 0.04094015 1.6683 2.3741 22301.057
2460900.79377315 1.0013887 0.04114266 1.6667 2.3855 22274.059
2460900.79392361 1.0045744 0.0411628 1.66511 2.3567 22277.37
2460900.79407407 1.0334446 0.04109422 1.66351 2.5629 22264.639
2460900.79422454 0.9600598 0.04046112 1.66191 2.2053 22255.375
2460900.79436343 1.0158536 0.04116729 1.66033 2.4235 22282.777
2460900.79451389 1.0091012 0.04079216 1.65875 2.4445 22255.746
2460900.79466435 1.0087866 0.04124107 1.65717 2.3403 22243.854
2460900.79481481 1.0600934 0.04109719 1.6556 2.3288 22237.715
2460900.79496528 0.9656066 0.04026904 1.65403 2.1776 22224.71
2460900.79510417 0.9871333 0.04051876 1.65247 2.4177 22178.188
2460900.79525463 1.0499494 0.04083707 1.65089 2.2772 22147.893
2460900.79540509 1.0594798 0.04110273 1.64932 2.3465 22098.732
2460900.79555556 1.0029086 0.04037556 1.64777 2.2297 22071.684
2460900.79570602 0.97368515 0.04028396 1.64622 2.4724 22068.07
2460900.79585648 0.9752694 0.04018578 1.64468 2.2414 22044.455
2460900.79599537 1.0470884 0.04059719 1.64315 2.1973 21984.385
2460900.79614583 0.91647846 0.03955601 1.64161 2.5661 21988.898
2460900.7962963 0.95138395 0.03987049 1.64009 2.1688 21921.34
2460900.79644676 1.0409878 0.04035507 1.63856 2.2661 21897.916
2460900.79659722 1.0112194 0.03979092 1.63705 2.6783 21912.059
2460900.79673611 0.99576944 0.03987451 1.63552 2.3199 21894.898
2460900.79688657 1.0233228 0.04004322 1.63402 2.2911 21884.867
2460900.79703704 1.002863 0.03998898 1.6325 2.2128 21861.72
2460900.7971875 0.9850129 0.03984014 1.631 2.3109 21856.15
2460900.79733796 1.0799586 0.04009081 1.6295 2.3349 21831.264
2460900.79748843 0.9905077 0.0396874 1.62799 2.1938 21834.592
2460900.79763889 0.96254396 0.0394857 1.6265 2.1817 21820.803
2460900.79777778 1.0423654 0.03978332 1.62501 2.1065 21808.268
2460900.79792824 1.0243144 0.03954243 1.62353 2.3067 21800.023
2460900.7980787 1.0003136 0.03960567 1.62205 2.3735 21775.027
2460900.79822917 0.9674302 0.03911007 1.62058 2.1882 21775.19
2460900.79836806 1.0427203 0.03938767 1.61912 2.4363 21726.832
2460900.79851852 1.0538542 0.03982849 1.61765 2.6013 21706.73
2460900.79866898 0.98632544 0.03863549 1.61619 2.4259 21704.676
2460900.79881944 0.95175 0.03881326 1.61473 2.3886 21714.32
2460900.79896991 0.9834685 0.03891843 1.61329 2.231 21680.557
2460900.7991088 0.9903154 0.03899815 1.61184 2.4637 21690.723
2460900.79925926 0.9769357 0.03898389 1.61039 2.4166 21665.814
2460900.79940972 0.9712584 0.03919508 1.60895 2.4567 21640.088
2460900.79956019 1.0146296 0.03882086 1.60752 2.3653 21636.51
2460900.79971065 0.9643584 0.03840141 1.60606 2.3579 21592.412
2460900.79986111 1.0112951 0.03856495 1.60462 2.2464 21598.826
2460900.80001157 0.9634806 0.03811332 1.6032 2.4161 21605.213
2460900.80015046 0.9658621 0.03858213 1.60179 2.3121 21574.037
2460900.80030093 0.98111767 0.03851485 1.60037 2.2404 21582.32
2460900.80045139 0.928851 0.03784832 1.59896 2.4209 21581.285
2460900.80060185 0.9832157 0.03857207 1.59755 2.246 21562.7
2460900.80075231 0.9796968 0.03870504 1.59615 2.5544 21588.46
2460900.8008912 0.94342124 0.03808552 1.59475 2.3132 21550.416
2460900.80104167 0.98355854 0.03843949 1.59335 2.365 21513.346
2460900.80119213 0.9751955 0.03802348 1.59196 2.3568 21535.357
2460900.80134259 1.0609237 0.03886493 1.59058 2.2184 21483.43
2460900.80149306 1.0260209 0.03827575 1.58919 2.3721 21477.459
2460900.80163194 1.0061547 0.03818109 1.58781 2.5446 21421.395
2460900.80178241 1.060533 0.03855986 1.58643 2.3274 21405.39
2460900.80193287 1.0302446 0.0381372 1.58504 2.5957 21409.771
2460900.80208333 1.0434779 0.03817737 1.58367 2.2722 21407.621
2460900.8022338 0.99915195 0.03787471 1.58232 2.6211 21353.002
2460900.80238426 0.9561654 0.03766044 1.58096 2.0655 21337.629
2460900.80252315 1.0246074 0.03819239 1.5796 2.755 21309.465
2460900.80267361 1.0301311 0.03786198 1.57825 2.5419 21299.432
2460900.80282407 0.96670353 0.0375005 1.57691 2.4 21250.404
2460900.80297454 0.9783199 0.03730064 1.57556 2.5067 21266.998
2460900.803125 1.0188931 0.03784237 1.57423 2.3298 21195.46
2460900.80326389 1.0601118 0.03825321 1.57289 2.5737 21201.693
2460900.80341435 1.0308424 0.03784886 1.57156 2.3664 21205.36
2460900.80356481 0.9811926 0.03709409 1.57023 2.5682 21191.305
2460900.80371528 1.0621089 0.03785218 1.5689 2.427 21191.46
2460900.80386574 0.99370146 0.03731396 1.56758 2.251 21180.19
2460900.80400463 0.91423607 0.03654528 1.56627 2.4455 21161.04
2460900.80415509 1.0145564 0.03697384 1.56494 2.281 21167.602
2460900.80430556 0.97688556 0.03710763 1.56362 2.3349 21152.652
2460900.80445602 0.94927645 0.0370818 1.56233 2.3289 21156.104
2460900.80460648 1.0503125 0.03770689 1.56102 2.6931 21148.525
2460900.80475694 0.99362886 0.03713188 1.55972 2.1997 21140.988
2460900.80489583 1.0240356 0.03754582 1.55843 2.3605 21130.023
2460900.8050463 0.96885794 0.03659933 1.55714 2.4131 21120.236
2460900.80519676 0.96705884 0.03690525 1.55586 2.1882 21106.58
2460900.80534722 0.9905947 0.03690335 1.55457 2.4907 21082.168
2460900.80548611 0.99720687 0.03689922 1.55329 2.3276 21061.014
2460900.80563657 1.0400833 0.03707723 1.55202 2.2493 21050.291
2460900.80578704 1.0364134 0.03723922 1.55074 2.3296 21047.936
2460900.8059375 0.9385959 0.03640911 1.54947 2.3572 20996.828
2460900.80609954 0.9050326 0.03623332 1.5482 2.3134 20956.871
2460900.80623843 1.0019875 0.03681243 1.54694 2.2396 20969.68
2460900.80638889 0.99362063 0.03670749 1.54566 2.4109 20941.934
2460900.80653935 1.0274466 0.03677143 1.54439 2.5681 20941.033
2460900.80668981 0.9279178 0.03548478 1.54314 2.1082 20911.78
2460900.80684028 0.9892329 0.03643765 1.54189 2.5768 20943.34
2460900.80699074 1.0141038 0.03647346 1.54065 2.4845 20921.066
2460900.8071412 0.96330845 0.03611926 1.53941 2.3286 20891.871
2460900.80728009 1.01348 0.03669036 1.53817 2.4817 20920.955
2460900.80743056 1.0017642 0.03616219 1.53693 2.41 20965.14
2460900.80758102 0.9501512 0.03606019 1.5357 2.3159 20942.838
2460900.80773148 0.99066883 0.03603173 1.53448 2.4778 20889.582
2460900.80788194 1.025863 0.03633862 1.53324 2.5176 20914.03
2460900.80802083 1.0099076 0.03609355 1.53202 2.2155 20909.29
2460900.8081713 0.96288645 0.03613034 1.5308 2.4361 20921.25
2460900.80832176 0.95031756 0.03621721 1.52959 2.4519 20892.725
2460900.80847222 1.0489329 0.03623811 1.52838 2.4187 20871.363
2460900.80862269 0.99910295 0.03616493 1.52715 2.6971 20828.588
2460900.80877315 0.9796537 0.03601976 1.52594 2.5437 20790.777
2460900.80891204 1.00071 0.03594501 1.52474 2.4865 20776.334
2460900.8090625 1.0213512 0.0360941 1.52354 2.5461 20717.84
2460900.80921296 0.9993765 0.03584534 1.52234 2.5091 20694.85
2460900.80936343 0.9693842 0.03521138 1.52116 2.5011 20685.635
2460900.80951389 1.0059557 0.03565779 1.51997 2.6145 20658.064
2460900.80965278 1.050079 0.03571151 1.51878 2.5623 20645.5
2460900.80980324 1.0111434 0.03599219 1.5176 2.5628 20652.225
2460900.8099537 0.97783756 0.03563739 1.51642 2.3585 20644.36
2460900.81010417 1.006706 0.03590541 1.51524 2.3985 20627.045
2460900.81025463 0.94210297 0.0353158 1.51407 2.5837 20637.014
2460900.81039352 0.9719998 0.03528612 1.5129 2.5798 20626.871
2460900.81054398 1.0355185 0.03556817 1.51174 2.6099 20653.12
2460900.81069444 0.9909413 0.03540875 1.51058 2.5359 20640.27
2460900.81084491 0.92949885 0.03490073 1.5094 2.6661 20655.115
2460900.81099537 0.92263794 0.03485056 1.50825 2.2256 20623.514
2460900.81114583 1.021633 0.03557041 1.5071 2.3715 20642.387
2460900.81128472 1.0089866 0.0351659 1.50594 2.29 20624.363
2460900.81143519 0.99223673 0.03511469 1.5048 2.3089 20579.316
2460900.81158565 0.9788344 0.03493781 1.50366 2.3029 20589.658
2460900.81173611 0.977932 0.03510771 1.50252 2.5092 20581.387
2460900.81188657 1.0300821 0.03519118 1.50138 2.4635 20575.611
2460900.81202546 0.99168324 0.03508475 1.50025 2.3474 20547.867
2460900.81217593 0.97043574 0.03499397 1.49912 2.4712 20552.83
2460900.81232639 0.957939 0.03524059 1.498 2.4863 20531.357
2460900.81247685 0.99974126 0.0351857 1.49688 2.3278 20505.766
2460900.81262731 0.9717198 0.03503342 1.49576 2.5698 20502.186
2460900.8127662 1.0350382 0.03520948 1.49464 2.4673 20484.611
2460900.81291667 1.0058548 0.03461487 1.49352 2.3092 20465.96
2460900.81306713 1.026791 0.03496594 1.49239 2.5026 20497.23
2460900.81321759 0.9963034 0.03451491 1.49128 2.5409 20467.107
2460900.81336806 1.0424846 0.03502338 1.49018 2.5139 20456.934
2460900.81351852 1.0122128 0.03499761 1.48907 2.3201 20446.342
2460900.81365741 0.9987047 0.03472359 1.48797 2.4874 20403.602
2460900.81380787 1.0223495 0.03535856 1.48688 2.6164 20427.41
2460900.81395833 1.0437121 0.03497843 1.48579 2.7471 20398.465
2460900.8141088 1.0176853 0.03431242 1.4847 2.3918 20398.508
2460900.81424769 0.92536354 0.03413883 1.48361 2.2206 20365.207
2460900.81439815 0.99554306 0.03429503 1.48252 2.5892 20300.24
2460900.81454861 1.0045425 0.03465197 1.48145 2.131 20295.854
2460900.81469907 0.959132 0.03414259 1.48037 2.7455 20290.596
2460900.81484954 0.97531277 0.03447182 1.47929 2.2783 20277.398
2460900.81498843 1.0164589 0.03426204 1.47822 2.8443 20259.504
2460900.81513889 0.9875703 0.03429243 1.47716 2.64 20252.914
2460900.81528935 0.9898823 0.03413712 1.47607 2.3186 20250.887
2460900.81543981 1.002948 0.03446069 1.47501 2.345 20226.738
2460900.81559028 1.0030417 0.03428934 1.47394 2.5609 20252.777
2460900.81574074 0.98093176 0.03389261 1.47289 2.7163 20240.236
2460900.81587963 0.9873261 0.03401751 1.47184 2.3017 20255.074
2460900.81603009 0.96220636 0.03403561 1.47079 2.5825 20260.643
2460900.81618056 0.95982194 0.03398892 1.46973 2.3618 20235.947
2460900.81633102 0.9716928 0.03419793 1.46869 2.3454 20221.04
2460900.81648148 0.92430884 0.03370145 1.46765 2.797 20270.598
2460900.81662037 0.9988398 0.03422263 1.46661 2.4069 20264.814
2460900.81677083 1.0064745 0.03389126 1.46556 2.373 20245.186
2460900.8169213 1.0216229 0.03436644 1.46453 2.7206 20256.254
2460900.81707176 0.9872841 0.03409103 1.4635 2.4953 20258.053
2460900.81722222 0.996718 0.03360763 1.46247 2.7121 20253.877
2460900.81736111 0.9698755 0.0336915 1.46144 2.4353 20223.627
2460900.81751157 0.99769557 0.03396559 1.4604 2.3206 20199.766
2460900.81766204 1.0061853 0.03369884 1.45937 2.2685 20200.783
2460900.8178125 0.9701708 0.03380074 1.45836 2.2638 20149.078
2460900.81796296 0.98081726 0.03358935 1.45734 2.6381 20154.625
2460900.81811343 1.0115745 0.03357543 1.45633 2.3444 20136.438
2460900.81825231 1.002955 0.03391619 1.45532 2.3785 20112.117
2460900.81840278 0.9820189 0.03354052 1.45432 2.3992 20103.135
2460900.81855324 1.0489907 0.03367739 1.45331 2.9498 20086.992
2460900.8187037 1.0204954 0.03377598 1.45231 2.2418 20092.111
2460900.81885417 1.0458883 0.03387723 1.45131 2.5616 20057.473
2460900.81899306 1.0039017 0.03356643 1.45032 2.5832 20050.871
2460900.81914352 0.9844982 0.03332948 1.44932 2.7542 20051.709
2460900.81929398 1.0195057 0.033724 1.44833 2.3953 20049.48
2460900.81944444 1.0290285 0.03363731 1.44734 2.4233 20042.604
2460900.81959491 0.98846716 0.03316623 1.44636 2.6329 20028.355
2460900.81974537 1.0551094 0.03345654 1.44535 2.5268 20010.5
2460900.81988426 1.0124791 0.03349192 1.44437 2.5885 20030.111
2460900.82003472 0.926633 0.03280232 1.44339 2.4977 20045.236
2460900.82018519 0.96589524 0.03299841 1.44241 2.3702 20063.744
2460900.82033565 1.0319871 0.03327431 1.44144 2.3493 20014.88
2460900.82048611 0.9334001 0.03276091 1.44047 2.2406 20022.428
2460900.820625 1.0385743 0.03359126 1.4395 2.9127 20019.365
2460900.82077546 0.9912809 0.03318895 1.43854 2.475 20039.707
2460900.82092593 0.96878725 0.0327892 1.43758 2.3507 19997.402
2460900.82107639 1.0622535 0.0332645 1.43662 2.5732 20018.775
2460900.82122685 1.0005286 0.03309106 1.43565 2.1568 20011.53
2460900.82136574 0.9370284 0.03277812 1.4347 2.2069 20030.78
2460900.8215162 0.95854324 0.03288547 1.43375 2.4954 20036.291
2460900.82166667 1.0048091 0.03289248 1.4328 2.5519 20002.002
2460900.82181713 1.0231116 0.03305153 1.43185 2.2265 20028.03
2460900.82196759 1.0500005 0.03339772 1.43089 2.8232 19969.338
2460900.82211806 0.96764296 0.03283969 1.42995 2.2929 20032.16
2460900.82225694 0.9976491 0.0325126 1.42901 2.7435 19981.227
2460900.82240741 0.9489491 0.03255523 1.42807 2.7111 20004.922
2460900.82255787 0.95445704 0.03240489 1.42713 2.1718 19984.234
2460900.82270833 0.9721605 0.03265108 1.4262 2.1913 19998.758
2460900.8228588 0.99597734 0.03267346 1.42527 2.8435 19978.617
2460900.82300926 0.9449479 0.03237647 1.42434 2.7091 19960.984
2460900.82314815 0.9613756 0.03247159 1.42342 2.9495 19961.344
2460900.82329861 0.99390817 0.03283138 1.4225 2.3332 19967.8
2460900.82344907 0.99126565 0.03275323 1.42158 2.3676 19971.473
2460900.82359954 1.0180675 0.03278669 1.42066 2.4601 19946.855
2460900.82375 0.9674091 0.03246606 1.41975 2.3405 19926.898
2460900.82388889 0.9920137 0.03266839 1.41884 2.4657 19928.875
2460900.82403935 0.9923824 0.03231999 1.41793 2.6501 19950.852
2460900.82418981 1.0066152 0.03291145 1.41701 2.322 19917.447
2460900.82434028 1.0428878 0.03272323 1.4161 2.9657 19927.55
2460900.82449074 1.0397226 0.03255286 1.4152 2.2624 19883.682
2460900.8246412 1.0244477 0.03259572 1.4143 2.7188 19862.467
2460900.82478009 1.0048801 0.03231412 1.41341 2.7782 19854.537
2460900.82493056 1.0033572 0.03226641 1.41251 2.8472 19847.814
2460900.82508102 1.0063303 0.03237795 1.41162 2.5958 19840.418
2460900.82523148 0.9822306 0.03243593 1.41073 2.363 19840.58
2460900.82537037 1.0021831 0.03256501 1.40985 2.285 19802.771
2460900.82552083 1.0291152 0.03274803 1.40896 2.3361 19808.72
2460900.8256713 1.0811132 0.03268319 1.40807 2.281 19789.826
2460900.82582176 1.0266814 0.03221901 1.4072 2.1117 19809.863
2460900.82597222 0.99611914 0.03215752 1.40632 2.2253 19813.254
2460900.82611111 0.98026633 0.03212783 1.40545 2.6489 19817.076
2460900.82626157 0.9824337 0.03215759 1.40458 2.3037 19803.143
2460900.82641204 1.038946 0.03229631 1.4037 2.8343 19797.52
2460900.8265625 0.97186476 0.03213486 1.40282 2.3704 19805.174
2460900.82671296 0.96439993 0.03210546 1.40196 2.2212 19768.56
2460900.82686343 0.96449625 0.03205727 1.40109 3.0159 19786.395
2460900.82701389 0.9696778 0.03198703 1.40023 2.6536 19795.064
2460900.82715278 0.9764276 0.03183501 1.39937 2.4285 19766.615
2460900.82730324 0.9865831 0.03213355 1.39852 2.5498 19817.393
2460900.8274537 1.0199121 0.03220347 1.39767 2.3993 19813.1
2460900.82760417 1.0467213 0.03225894 1.39681 2.4503 19769.303
2460900.82774306 1.0114241 0.03204249 1.39597 2.9647 19783.9
2460900.82789352 1.0000919 0.03223398 1.39512 2.217 19770.955
2460900.82804398 0.95565563 0.03172883 1.39428 2.85 19767.8
2460900.82819444 1.0487381 0.03218943 1.39344 2.5119 19746.158
2460900.82834491 1.0305538 0.03223342 1.3926 2.3338 19750.2
2460900.8284838 1.0270673 0.03220033 1.39176 2.3654 19761.463
2460900.82863426 0.99562514 0.03179877 1.39092 2.3448 19748.244
2460900.82878472 0.90707076 0.03139777 1.39008 2.3243 19757.45
2460900.82893518 1.0031844 0.03201076 1.38925 2.3713 19716.555
2460900.82908565 1.0169209 0.03188078 1.38842 2.3947 19680.924
2460900.82923611 1.0000496 0.03189603 1.3876 2.2564 19670.023
2460900.829375 0.9698764 0.03126373 1.38677 2.2849 19663.969
2460900.82952546 1.0246899 0.03181017 1.38595 2.1808 19649.186
2460900.82967593 1.0441233 0.03201692 1.38513 2.5724 19622.404
2460900.82982639 1.0069923 0.03162442 1.38432 2.6128 19647.35
