BJD FluxNorm FluxNormErr Airmass FWHM_TL SkyBg
2460981.56521991 1.0345653 0.04402605 1.81388 2.5013 34833.914
2460981.56537037 1.0132174 0.04352644 1.81183 2.2886 34843.562
2460981.56552083 1.0772377 0.0442034 1.80979 2.3264 34902.555
2460981.5656713 1.0402458 0.04360316 1.80772 2.2506 34913.242
2460981.56581019 1.0176102 0.04313438 1.80571 2.2988 34885.17
2460981.56596065 1.0822926 0.04403767 1.80369 2.3984 34832.766
2460981.56611111 1.0348401 0.04353492 1.80168 2.3899 34716.13
2460981.56626157 1.0439768 0.04341637 1.79968 2.3856 34786.387
2460981.56641204 0.9710445 0.04260213 1.79768 2.4 34750.086
2460981.5665625 0.9918697 0.04293634 1.79568 2.3527 34781.707
2460981.56670139 0.9846174 0.04273032 1.79371 2.3447 34726.9
2460981.56685185 1.033605 0.04317196 1.79172 2.2467 34685.34
2460981.56700231 1.0257062 0.04294416 1.78975 2.5651 34632.25
2460981.56715278 1.0784174 0.04320901 1.78779 2.3968 34556.223
2460981.56730324 1.0457503 0.04291408 1.78583 2.2715 34521.4
2460981.56744213 1.0355257 0.04284966 1.78386 2.4432 34451.887
2460981.56759259 1.0002371 0.04207793 1.78191 2.3059 34397.574
2460981.56774306 1.0526614 0.0424565 1.77997 2.4412 34320.305
2460981.56789352 1.0027748 0.0423271 1.77799 2.4932 34302.633
2460981.56804398 1.0195403 0.04209448 1.77605 2.5074 34223.17
2460981.56819444 1.0013813 0.04162385 1.77411 2.2991 34158.137
2460981.56834491 1.1011646 0.04268251 1.7722 2.4606 34076.523
2460981.5684838 1.0496482 0.04222464 1.77029 2.4911 34050.82
2460981.56863426 1.0058824 0.04165732 1.76838 2.3264 34002.258
2460981.56878472 0.99025774 0.04155871 1.76647 2.3467 33919.883
2460981.56893519 1.0133821 0.04144057 1.76457 2.2936 33913.94
2460981.56908565 1.0357207 0.04178127 1.76268 2.5697 33858.527
2460981.56923611 0.9972187 0.04097492 1.76079 2.376 33875.484
2460981.56938657 0.9494933 0.04067934 1.75888 2.4095 33801.402
2460981.56952546 0.96936375 0.04062226 1.75701 2.2728 33782.754
2460981.56967593 1.0016781 0.0409923 1.75513 2.2191 33736.12
2460981.56982639 0.9781856 0.0402942 1.75327 2.3105 33683.95
2460981.56997685 1.0298433 0.04085581 1.75141 2.495 33591.87
2460981.57012731 1.0159498 0.0405937 1.74952 2.2069 33565.25
2460981.57027778 1.0035577 0.04032611 1.74766 2.3871 33520.75
2460981.57042824 1.0042311 0.04025295 1.74581 2.3195 33482.727
2460981.5705787 1.0186874 0.04048573 1.74397 2.3063 33458.04
2460981.57071759 0.99991876 0.04019894 1.74214 2.468 33350.848
2460981.57086806 1.0076762 0.04036798 1.74033 2.5547 33307.77
2460981.57101852 1.0473201 0.04031339 1.7385 2.2692 33329.87
2460981.57116898 0.9671049 0.03977216 1.73669 2.4926 33321.438
2460981.57131944 0.9848753 0.03945465 1.73488 2.3753 33193.05
2460981.57145833 1.0367194 0.03996339 1.73309 2.5997 33185.508
2460981.5716088 1.01529 0.03969917 1.73129 2.4092 33141.387
2460981.57175926 1.0191772 0.04010169 1.72949 2.6063 33078.566
2460981.57190972 1.0256312 0.0399131 1.72771 2.5591 33005.355
2460981.57206019 1.0268214 0.03973588 1.72593 2.4339 32941.72
2460981.57221065 1.0104011 0.0391599 1.72416 2.4498 33009.484
2460981.57236111 1.001602 0.03935077 1.72236 2.3122 32907.844
2460981.5725 0.9724131 0.03895134 1.72058 2.4163 32904.203
2460981.57265046 1.0521489 0.03961123 1.71883 2.3318 32883.19
2460981.57280093 0.99875635 0.03920361 1.71707 2.3762 32866.66
2460981.57295139 0.98424715 0.03865547 1.71532 2.3009 32871.555
2460981.57310185 1.0132079 0.03883344 1.71358 2.1729 32853.9
2460981.57324074 1.0188227 0.03897116 1.71184 2.5254 32815.64
2460981.5733912 1.0135095 0.03915353 1.71011 2.4115 32746.318
2460981.57354167 1.0121412 0.03907105 1.70837 2.4254 32783.023
2460981.57369213 0.9891981 0.03880228 1.70665 2.4063 32774.406
2460981.57384259 1.044522 0.03897928 1.70493 2.3914 32751.648
2460981.57398148 1.000937 0.03856279 1.70321 2.3796 32627.244
2460981.57413194 0.9477896 0.03786198 1.70151 2.3266 32626.91
2460981.57428241 0.9521773 0.03786394 1.69981 2.3017 32598.953
2460981.57443287 1.0234499 0.0384343 1.69812 2.466 32546.799
2460981.57458333 1.0053754 0.03842766 1.6964 2.339 32472.568
2460981.5747338 1.0460124 0.03838683 1.69471 2.2242 32414.176
2460981.57487269 1.0186226 0.03805987 1.69303 2.235 32343.49
2460981.57502315 0.99005 0.03743807 1.69136 2.4937 32266.25
2460981.57517361 0.96065503 0.03722184 1.68968 2.5599 32143.299
2460981.57532407 0.9341879 0.03701793 1.688 2.3039 32101.645
2460981.57547454 0.9636591 0.03724859 1.68634 2.5289 32040.654
2460981.57561343 0.9895042 0.03749277 1.68469 2.5013 32002.736
2460981.57576389 0.97332937 0.03709432 1.68304 2.3777 31972.246
2460981.57591435 1.0207561 0.03774496 1.68138 2.4611 31892.514
2460981.57606481 1.0037358 0.03694507 1.67975 2.3315 31890.725
2460981.57621528 0.99161136 0.03714067 1.6781 2.3523 31828.47
2460981.57636574 1.0328687 0.03725141 1.67647 2.4201 31860.045
2460981.57650463 1.0128242 0.03736611 1.67484 2.6603 31837.676
2460981.57665509 1.0333159 0.03730413 1.67321 2.4553 31869.484
2460981.57680556 1.0233424 0.03712296 1.67156 2.5397 31907.986
2460981.57695602 1.0354125 0.03713444 1.66995 2.6846 31902.207
2460981.57710648 1.0115737 0.03708006 1.66833 2.4374 31919.104
2460981.57725694 1.0070517 0.03693846 1.66673 2.3642 31896.662
2460981.57740741 1.0230768 0.03699588 1.66512 2.4133 31878.6
2460981.5775463 1.0005211 0.03661859 1.66351 2.3561 31773.639
2460981.57769676 0.98656183 0.0367339 1.66193 2.3601 31772.354
2460981.57784722 0.9862344 0.03623987 1.66033 2.3809 31729.285
2460981.57799769 1.0068772 0.0365965 1.65875 2.0222 31686.514
2460981.57814815 1.0385054 0.03669171 1.65717 2.4529 31668.676
2460981.57829861 0.9856764 0.03628901 1.6556 2.1984 31635.803
2460981.5784375 1.0398127 0.03682259 1.65403 2.3992 31541.25
2460981.57858796 0.9866555 0.03617543 1.65245 2.5198 31445.418
2460981.57873843 0.9914942 0.03569325 1.65089 2.325 31473.799
2460981.57888889 0.98641336 0.03578621 1.64933 2.4645 31375.295
2460981.57903935 0.9770419 0.03562681 1.64775 2.2974 31397.305
2460981.57918981 1.0350391 0.03606835 1.6462 2.4526 31360.514
2460981.57934028 0.97252375 0.03546958 1.64466 2.2668 31312.645
2460981.57947917 1.0059136 0.0356981 1.64311 2.1626 31318.398
2460981.57962963 0.99490374 0.03557284 1.64158 2.3827 31254.979
2460981.57978009 1.0140337 0.03597307 1.64006 2.2166 31181.52
2460981.57993056 0.9692621 0.03536416 1.63853 2.3104 31169.072
2460981.58008102 0.99144197 0.03535216 1.63701 2.4476 31189.54
2460981.58023148 1.0474999 0.03624918 1.63549 2.207 31167.328
2460981.58037037 1.0520858 0.03590349 1.63397 2.37 31081.66
2460981.58052083 0.9872723 0.03537566 1.63246 2.3633 31163.127
2460981.5806713 1.0461422 0.03560035 1.63096 2.187 31104.74
2460981.58082176 0.9939249 0.0350196 1.62946 2.2503 31170.709
2460981.58097222 1.0187045 0.03544661 1.62796 2.3011 31115.916
2460981.58111111 0.98698413 0.03509891 1.62646 2.2877 31104.553
2460981.58127315 0.9765804 0.0348975 1.62495 2.4157 31179.064
2460981.58141204 0.99438906 0.03534618 1.62347 2.3438 31139.322
2460981.5815625 0.98645645 0.03498481 1.622 2.4005 31176.924
2460981.58171296 1.0458567 0.03567981 1.62052 2.3452 31191.018
2460981.58186343 1.0244974 0.03551828 1.61905 2.3514 31194.672
2460981.58201389 1.018107 0.0352934 1.61758 2.3943 31202.89
2460981.58215278 1.0130943 0.03531866 1.61611 2.5432 31141.887
2460981.58230324 0.9708658 0.03457211 1.61466 2.638 31170.107
2460981.5824537 0.9660982 0.03494692 1.61321 2.4833 31155.57
2460981.58260417 0.991466 0.03475153 1.61177 2.1532 31128.533
2460981.58275463 0.9695787 0.03490088 1.61032 2.6334 31090.191
2460981.58289352 1.0106692 0.03458495 1.60888 2.2337 31034.768
2460981.58304398 1.0003339 0.03477908 1.60745 2.337 31008.465
2460981.58319444 0.9566172 0.03423104 1.60602 2.3312 31018.668
2460981.58334491 1.0280033 0.03483668 1.60459 2.2363 30963.824
2460981.58349537 1.0079507 0.03475054 1.60315 2.4673 30924.424
2460981.58364583 1.0241388 0.03470869 1.60173 2.3913 30933.934
2460981.58378472 1.0098569 0.03453351 1.60031 2.8512 30911.414
2460981.58393519 1.0141203 0.03424854 1.5989 2.3469 30943.592
2460981.58408565 1.0084299 0.03463147 1.5975 2.4761 30912.098
2460981.58423611 0.98541474 0.03413757 1.59609 2.3066 30926.455
2460981.58438657 1.0369204 0.03457308 1.5947 2.6781 30939.93
2460981.58453704 1.0181079 0.03441411 1.5933 2.5176 30915.838
2460981.58467593 0.9718422 0.03402238 1.5919 2.3864 30990.467
2460981.58482639 1.070666 0.03483385 1.59051 2.3629 30951.348
2460981.58497685 1.0023397 0.0341586 1.58913 2.5162 30951.809
2460981.58512732 0.9757468 0.03384963 1.58775 2.8203 30966.94
2460981.58527778 0.978658 0.03356956 1.58636 2.4797 30977.953
2460981.58541667 0.9470416 0.03357975 1.585 2.3525 31023.398
2460981.58556713 1.0072923 0.03408995 1.58364 2.6852 31030.094
2460981.58571759 0.9865245 0.03353866 1.58225 2.4254 31028.865
2460981.58586806 0.9755341 0.03371261 1.58089 2.6807 31058.436
2460981.58601852 0.9724429 0.03378619 1.57954 2.3113 31074.576
2460981.58616898 1.0447531 0.0343353 1.57818 1.9993 31026.396
2460981.58630787 0.9948884 0.03415853 1.57683 2.2853 31028.943
2460981.58645833 0.99961734 0.03384587 1.57549 2.2239 31055.428
2460981.5866088 1.0269494 0.03352474 1.57415 2.5179 30979.256
2460981.58675926 0.99233633 0.03379778 1.57281 2.2819 31002.873
2460981.58690972 0.99676746 0.03393797 1.57148 2.1535 30969.697
2460981.58706019 0.9986503 0.03342712 1.57015 2.3178 30902.574
2460981.58719907 1.0126423 0.03365747 1.56882 2.191 30876.805
2460981.58734954 1.0110979 0.0334977 1.5675 2.1608 30839.385
2460981.5875 1.0060563 0.03336008 1.56618 2.5855 30833.455
2460981.58765046 1.0080656 0.03336661 1.56487 2.109 30781.21
2460981.58780093 0.99435973 0.03326076 1.56355 2.4485 30745.75
2460981.58795139 1.0025135 0.03338228 1.56222 2.319 30692.37
2460981.58810185 0.94530195 0.03261979 1.56091 2.5974 30654.998
2460981.58824074 1.019886 0.03327513 1.55962 2.3208 30590.432
2460981.5883912 0.9887074 0.03287777 1.55832 2.2844 30567.41
2460981.58854167 0.94709873 0.03296932 1.55703 2.469 30567.707
2460981.58869213 0.9962835 0.0329491 1.55574 2.6472 30515.855
2460981.58884259 1.0423282 0.0333624 1.55445 2.3104 30526.629
2460981.58898148 0.952398 0.03258758 1.55317 2.3639 30550.055
2460981.58913194 0.9747003 0.0325612 1.55189 2.5079 30480.793
2460981.58928241 1.0208449 0.03289765 1.55061 2.3329 30533.8
2460981.58943287 0.9656695 0.03255729 1.54934 2.4208 30602.996
2460981.58958333 1.010859 0.03324202 1.54808 2.2476 30598.004
2460981.5897338 1.0350882 0.03313538 1.54681 2.3827 30643.91
2460981.58987269 1.0167847 0.03322344 1.54554 2.3622 30644.152
2460981.59002315 1.0008194 0.03283506 1.54427 2.2607 30642.406
2460981.59017361 1.0440184 0.03325013 1.54301 2.4076 30744.066
2460981.59032407 0.9680932 0.03247672 1.54175 2.5162 30695.053
2460981.59047454 1.0526555 0.03324625 1.5405 2.6359 30669.424
2460981.590625 1.0172929 0.03285871 1.53926 2.4412 30694.562
2460981.59077546 1.0085479 0.03292386 1.53802 2.6079 30665.902
2460981.59091435 1.0019705 0.03250865 1.53679 2.5224 30648.082
2460981.59106481 0.9995303 0.03265023 1.53556 2.4077 30573.71
2460981.59121528 0.97809535 0.03219922 1.53433 2.7095 30567.18
2460981.59136574 1.0020972 0.03228259 1.5331 2.3928 30518.877
2460981.5915162 1.0169389 0.03264828 1.53188 2.6675 30488.342
2460981.59165509 1.0240895 0.03243729 1.53067 2.4799 30414.564
2460981.59180556 0.99773675 0.03227736 1.52946 2.2811 30383.861
2460981.59195602 1.0402063 0.03268259 1.52824 2.1982 30301.662
2460981.59210648 1.0596491 0.0328576 1.52703 2.2086 30319.6
2460981.59225694 0.9974153 0.0320068 1.52583 2.4921 30263.885
2460981.59240741 0.9794547 0.03179454 1.52461 2.5739 30217.027
2460981.5925463 0.99272513 0.03201469 1.5234 2.3054 30161.9
2460981.59269676 0.9715834 0.03174115 1.52221 2.3332 30100.059
2460981.59284722 0.97529906 0.0315009 1.52102 2.7806 30052.836
2460981.59299769 0.9911257 0.0319432 1.51983 2.3254 30033.078
2460981.59314815 1.01766 0.03175394 1.51864 2.3933 30011.396
2460981.59329861 1.012201 0.03166569 1.51745 2.5379 30025.928
2460981.5934375 1.0050057 0.03181493 1.51628 2.3253 29990.674
2460981.59358796 0.9644573 0.03169688 1.5151 2.559 29942.006
2460981.59373843 0.9754034 0.03151634 1.51392 2.406 29953.605
2460981.59388889 0.9559978 0.03132976 1.51275 2.3372 29920.234
2460981.59403935 0.9936283 0.03168337 1.51159 2.4109 29939.37
2460981.59418981 0.9780897 0.03107837 1.51042 2.4734 29966.56
2460981.5943287 1.0198864 0.03169508 1.50926 2.5152 29978.021
2460981.59447917 0.9978101 0.03134222 1.5081 2.4967 29992.89
2460981.59462963 1.011618 0.03158175 1.50693 2.4577 29936.883
2460981.59478009 0.9881454 0.03122853 1.50578 2.5614 29902.24
2460981.59493056 0.95763075 0.03092561 1.50463 2.5705 29874.385
2460981.59508102 0.9668618 0.03085799 1.50348 2.3809 29887.16
2460981.59523148 0.98509413 0.03128023 1.50234 2.4192 29847.412
2460981.59537037 1.0086006 0.03122054 1.50121 2.4566 29803.203
2460981.59552083 1.0488874 0.03139161 1.50007 2.5087 29816.521
2460981.5956713 1.0089109 0.03136213 1.49894 2.4591 29802.033
2460981.59582176 1.0206766 0.03113264 1.49781 2.8508 29827.639
2460981.59597222 0.98410755 0.03088225 1.49669 2.6402 29794.375
2460981.59611111 1.020655 0.03094001 1.49557 2.5126 29772.158
2460981.59626157 0.9681971 0.03067453 1.49445 2.309 29783.4
2460981.59641204 0.9635629 0.03064485 1.49333 2.9538 29766.027
2460981.5965625 1.0314133 0.03097574 1.49223 2.3299 29758.896
2460981.59671296 1.0026845 0.03093088 1.49111 2.4513 29693.857
2460981.59686343 1.032528 0.0311785 1.48999 2.3685 29640.564
2460981.59700231 0.97891825 0.03072454 1.48889 2.4811 29594.463
2460981.59715278 0.9633448 0.03045081 1.48779 2.6146 29538.043
2460981.59730324 0.992416 0.03074894 1.48669 2.7445 29489.623
2460981.5974537 1.0649672 0.03124536 1.4856 2.2872 29395.152
2460981.59760417 1.0147163 0.03057115 1.48451 2.3641 29405.607
2460981.59774306 1.0546658 0.03102434 1.48342 2.4714 29336.863
2460981.59789352 1.0321889 0.03091772 1.48234 2.7387 29303.51
2460981.59804398 1.0194856 0.0306995 1.48126 2.9047 29261.11
2460981.59819444 0.98646015 0.03031776 1.48018 2.7376 29240.479
2460981.59834491 0.99938846 0.0301358 1.4791 2.6855 29238.723
2460981.5984838 1.00247 0.03044905 1.47802 2.6004 29257.08
2460981.59863426 0.9706339 0.0301793 1.47695 2.5564 29266.098
2460981.59878472 1.0022261 0.03031606 1.47589 2.5127 29299.383
2460981.59893519 0.96647155 0.03014861 1.47482 2.1373 29278.096
2460981.59908565 0.99662274 0.03025314 1.47374 2.4582 29262.373
2460981.59923611 0.99284667 0.03002775 1.47267 2.3399 29277.959
2460981.59938657 0.97202736 0.02977826 1.47162 3.1362 29240.887
2460981.59952546 0.99467385 0.03012891 1.47057 2.5507 29246.775
2460981.59967593 1.0107881 0.03038274 1.46952 2.4245 29315.236
2460981.59982639 0.9544529 0.02981054 1.46847 2.2096 29296.066
2460981.59997685 0.974018 0.02987316 1.46742 2.7131 29329.787
2460981.60012731 1.0226618 0.0302548 1.46637 2.77 29281.258
2460981.60027778 1.0061126 0.0303233 1.46533 2.4411 29316.637
2460981.60041667 1.0282434 0.03026086 1.4643 2.5816 29255.004
2460981.60056713 1.0038002 0.02988412 1.46327 2.6329 29243.814
2460981.60071759 1.0145899 0.03008023 1.46224 2.6186 29261.008
2460981.60086806 1.0263004 0.03039059 1.46122 2.5238 29227.87
2460981.60101852 1.0062573 0.0300966 1.4602 2.4095 29278.496
2460981.60115741 0.9485171 0.0293762 1.45917 2.3609 29234.922
2460981.60130787 0.9911308 0.029788 1.45813 2.6658 29274.043
2460981.60145833 0.9826274 0.02968025 1.45712 2.4035 29199.006
2460981.6016088 0.9866015 0.02953465 1.45611 2.6508 29121.254
2460981.60175926 1.0215188 0.02993078 1.4551 2.4888 29133.195
2460981.60190972 0.9707591 0.0294563 1.45409 2.7439 29055.945
2460981.60204861 0.9815335 0.02923729 1.45308 2.5147 28975.697
2460981.60219907 1.0283303 0.02997242 1.45209 2.8106 28911.293
2460981.60234954 0.9980013 0.02943902 1.45109 2.7182 28915.836
2460981.6025 0.9391088 0.02910804 1.45009 2.4012 28939.8
2460981.60265046 1.0182705 0.02965755 1.44909 2.5237 28905.816
2460981.60280093 0.950409 0.0293022 1.4481 2.8339 28920.197
2460981.60293981 1.0324143 0.02986597 1.44711 2.5831 28942.885
2460981.60309028 0.97553915 0.02913758 1.44613 2.4915 28946.582
2460981.60324074 1.0228951 0.02956246 1.44514 2.1788 28961.209
2460981.6033912 0.9929267 0.02927291 1.44416 2.6867 28974.643
2460981.60354167 0.9691536 0.02913221 1.44316 2.7029 29005.37
2460981.60369213 0.9837402 0.02911183 1.44218 2.7683 28982.404
2460981.60384259 0.9702867 0.0292974 1.4412 3.147 28982.104
2460981.60398148 0.99495745 0.02915048 1.44023 2.7353 28995.805
2460981.60413194 1.0233395 0.02948072 1.43926 2.6746 29011.932
2460981.60428241 1.0379046 0.02964163 1.43831 2.3813 29015.658
2460981.60443287 1.0228447 0.02931679 1.43734 2.4598 28955.18
2460981.60458333 0.99709034 0.02924844 1.43639 2.3569 28962.44
2460981.60472222 0.99837095 0.02927123 1.43543 2.4088 28969.596
2460981.60487269 0.99544626 0.02938188 1.43446 2.646 28935.895
2460981.60502315 0.9866914 0.02924131 1.43351 2.7224 28941.521
2460981.60517361 0.9788877 0.02903399 1.43256 2.5421 29009.809
2460981.60532407 0.9884867 0.02895044 1.43162 2.4129 29019.27
2460981.60546296 0.9780063 0.02895101 1.43067 2.5264 28994.115
2460981.60561343 1.0027084 0.02900218 1.42973 2.6635 28967.75
2460981.60576389 0.9917348 0.02907131 1.42878 2.5579 28904.273
2460981.60591435 1.0039905 0.02915611 1.42785 2.6087 28858.768
2460981.60606481 1.0196106 0.02908853 1.42691 2.4963 28824.277
2460981.60621528 0.98308134 0.02875998 1.42597 2.7389 28807.656
2460981.60635417 0.9741033 0.02860772 1.42504 2.4688 28763.547
2460981.60650463 0.9580649 0.02839955 1.42412 2.5497 28763.47
2460981.60665509 0.9693367 0.02850543 1.4232 2.6017 28693.762
2460981.60680556 1.001846 0.0285742 1.42227 2.7653 28755.375
2460981.60695602 0.9897543 0.02874408 1.42135 2.6277 28740.12
2460981.60709491 1.0022134 0.02858757 1.42044 2.381 28761.568
2460981.60724537 0.9481301 0.02819946 1.41953 2.5033 28811.756
2460981.60739583 0.96617275 0.02845593 1.41861 2.9842 28781.113
2460981.6075463 1.0055916 0.02882429 1.4177 2.5476 28790.887
2460981.60769676 1.000607 0.02867946 1.4168 2.7068 28740.068
2460981.60783565 1.0142777 0.02888411 1.41589 2.479 28717.783
2460981.60799769 1.0035462 0.02841495 1.41498 2.6288 28752.861
2460981.60813657 0.9944255 0.02846045 1.41407 2.8027 28681.24
2460981.60828704 1.0147876 0.02858038 1.41318 2.6729 28626.078
2460981.6084375 1.0041864 0.0286797 1.41228 2.6496 28619.523
2460981.60858796 0.9889454 0.02811077 1.41139 2.4042 28588.146
2460981.60873843 0.99108106 0.02810739 1.41051 2.7659 28569.465
2460981.60887731 0.98705596 0.02820891 1.40962 2.3752 28577.559
2460981.60902778 1.0225745 0.02855119 1.40874 2.3981 28557.78
2460981.60917824 0.980405 0.02819899 1.40785 2.4189 28561.203
2460981.6093287 1.0005468 0.02816599 1.40697 2.3601 28602.549
2460981.60947917 0.9993148 0.02830261 1.40609 2.841 28577.057
2460981.60962963 1.0221785 0.02837741 1.40522 2.5986 28628.623
2460981.60976852 1.0311083 0.02827258 1.40435 2.6754 28616.963
2460981.60991898 0.9626591 0.02808637 1.40347 2.2771 28610.441
2460981.61006944 0.99910235 0.02805178 1.4026 2.7906 28601.453
2460981.61021991 0.99220616 0.02799204 1.40172 2.7155 28610.105
2460981.61037037 0.98646235 0.02797527 1.40086 2.5723 28611.74
2460981.61052083 0.96529615 0.02797393 1.4 2.669 28538.605
2460981.61065972 0.98157114 0.02797259 1.39914 2.5678 28572.275
2460981.61081019 0.9488631 0.02776225 1.39828 2.3832 28591.332
2460981.61096065 0.9709683 0.02808578 1.39743 2.4371 28537.61
2460981.61111111 0.9787724 0.02788654 1.39658 2.3446 28496.037
2460981.61126157 1.0075197 0.02820929 1.39573 2.5781 28493.764
2460981.61140046 0.99229497 0.02792844 1.39489 2.7032 28478.162
2460981.61155093 0.9757068 0.02780661 1.39404 2.4333 28456.695
2460981.61170139 1.0021006 0.02814087 1.3932 2.3043 28442.293
2460981.61185185 0.99993783 0.02801257 1.39236 2.3486 28404.625
2460981.61200231 1.0227358 0.0280179 1.39153 2.604 28426.03
2460981.61215278 1.017684 0.02776736 1.39069 2.6909 28428.16
2460981.61229167 0.9930258 0.02775488 1.38986 2.4889 28414.35
2460981.61244213 1.0358188 0.02815446 1.38901 2.6818 28376.771
2460981.61259259 1.0194505 0.02801807 1.38819 2.4097 28341.72
2460981.61274306 1.0008099 0.02768616 1.38736 2.3619 28335.814
2460981.61289352 0.96771556 0.02738062 1.38654 2.5624 28317.557
2460981.61304398 0.98547316 0.02757411 1.38571 2.4939 28306.252
2460981.61318287 0.96619034 0.02755771 1.3849 2.296 28314.404
2460981.61333333 0.97557914 0.02734074 1.38409 2.4471 28298.67
2460981.6134838 0.9985188 0.0276331 1.38327 2.4184 28268.863
2460981.61363426 1.006838 0.0275696 1.38246 2.4509 28197.123
