BJD FluxNorm FluxNormErr Airmass FWHM_TL SkyBg
2460981.57679398 0.9751631 0.04012731 1.67169 2.6079 41802.746
2460981.57694444 1.0055724 0.04058763 1.67004 2.1987 41800.49
2460981.57709491 0.97235537 0.04024126 1.66843 2.2432 41828.0
2460981.57724537 0.95964193 0.04011982 1.66681 2.327 41815.01
2460981.57739583 0.9849376 0.03986833 1.66516 2.5953 41728.754
2460981.5775463 0.9701485 0.0395755 1.66355 2.4643 41685.12
2460981.57769676 1.0050297 0.04018082 1.66195 2.4281 41643.95
2460981.57783565 0.986606 0.04006316 1.66036 2.2431 41628.465
2460981.57798611 0.9929727 0.03958309 1.65878 2.3166 41539.91
2460981.57813657 0.947337 0.0390129 1.65719 2.307 41451.41
2460981.57828704 0.9919537 0.03977888 1.65561 2.3264 41407.92
2460981.5784375 0.960598 0.03887832 1.65403 2.3865 41401.156
2460981.57858796 0.95343536 0.03897804 1.65245 2.3688 41334.508
2460981.57873843 0.9755395 0.03889969 1.65089 2.5103 41197.81
2460981.57888889 0.9715736 0.03890672 1.64932 2.2766 41246.074
2460981.57902778 0.95589954 0.03839176 1.64776 2.117 41177.695
2460981.57917824 0.96705437 0.03884946 1.64619 2.2275 41076.14
2460981.5793287 0.9456205 0.03824829 1.64464 2.3255 41042.668
2460981.57947917 0.97533375 0.03858916 1.6431 2.2733 41030.758
2460981.57962963 0.996623 0.03864024 1.64156 2.3241 40959.438
2460981.57978009 0.98805207 0.03843662 1.64003 2.298 40852.51
2460981.57993056 0.98270714 0.03843456 1.6385 2.3822 40789.785
2460981.58008102 0.97655743 0.03883797 1.63698 2.2555 40795.727
2460981.58021991 0.9799539 0.03853079 1.63546 2.273 40819.8
2460981.58037037 1.0168294 0.03880422 1.63393 2.343 40731.953
2460981.58052083 0.9737174 0.03818812 1.63243 2.4376 40849.35
2460981.5806713 0.976353 0.0383623 1.63093 2.3033 40844.777
2460981.58082176 0.99617374 0.03820034 1.62942 2.4018 40818.195
2460981.58097222 0.9472473 0.03773451 1.62792 2.3607 40807.688
2460981.58112269 0.9851023 0.03850134 1.62643 2.2754 40822.793
2460981.58126157 0.97006625 0.03775279 1.62494 2.4136 40820.613
2460981.58141204 0.98167294 0.03810216 1.62344 2.1437 40817.6
2460981.5815625 0.99226 0.03802168 1.62195 2.2418 40916.535
2460981.58171296 1.0062674 0.03778388 1.62047 2.2618 40859.316
2460981.58186343 0.97505856 0.03777676 1.619 2.1843 40850.297
2460981.58201389 0.9681409 0.03805969 1.61752 2.6183 40894.832
2460981.58216435 0.950389 0.03732035 1.61606 2.2104 40848.195
2460981.58231481 1.0020751 0.03783551 1.61459 2.4002 40801.52
2460981.5824537 0.98929775 0.03781299 1.61313 2.1534 40762.332
2460981.58260417 1.0238037 0.03825397 1.61169 2.4082 40746.812
2460981.58275463 0.9799913 0.03731469 1.61024 2.3692 40755.297
2460981.58290509 0.9395307 0.03696451 1.6088 2.3845 40684.21
2460981.58305556 0.9634318 0.03714592 1.60736 2.5466 40531.0
2460981.58320602 0.95449597 0.03683889 1.60592 2.3729 40641.465
2460981.58335648 1.0065166 0.03763801 1.60448 2.5804 40560.86
2460981.58349537 0.99682057 0.03736658 1.60305 2.5221 40560.746
2460981.58365741 0.9825069 0.03752473 1.60161 2.4994 40530.195
2460981.5837963 0.95693976 0.03661064 1.60019 2.4495 40525.844
2460981.58394676 0.9491117 0.03675731 1.59877 2.3612 40602.984
2460981.58409722 1.007473 0.0373861 1.59735 2.3082 40497.695
2460981.58424769 0.9841906 0.03680128 1.59595 2.3785 40474.848
2460981.58439815 0.9991428 0.03705045 1.59454 2.3318 40496.73
2460981.58454861 1.0267082 0.03730443 1.59314 2.3885 40485.99
2460981.58469907 0.97072524 0.03667611 1.59174 2.3248 40537.293
2460981.58484954 0.9585602 0.03666751 1.59035 2.2494 40492.492
2460981.58498843 1.0143822 0.03689999 1.58896 2.3235 40516.01
2460981.58513889 0.98531204 0.0365741 1.58758 2.2235 40540.63
2460981.58528935 0.9770311 0.03679303 1.5862 2.2085 40648.777
2460981.58543981 0.99111456 0.03677325 1.58482 2.569 40647.867
2460981.58559028 1.0132928 0.03724231 1.58344 2.2517 40670.145
2460981.58574074 1.0085188 0.03723187 1.58208 2.3112 40604.43
2460981.5858912 0.9962624 0.03669198 1.5807 2.2587 40713.113
2460981.58604167 0.9631926 0.03652514 1.57934 2.2982 40739.637
2460981.58618056 0.98595136 0.03683585 1.57798 2.3154 40718.797
2460981.58633102 0.9872984 0.03667961 1.57663 2.4427 40678.312
2460981.58648148 1.0261933 0.03722121 1.57527 2.3733 40619.49
2460981.58663194 0.97784853 0.03643688 1.57393 2.0817 40597.816
2460981.58678241 0.98127896 0.0361019 1.57258 2.3638 40565.93
2460981.58693287 0.9928637 0.03644678 1.57125 2.357 40517.0
2460981.58708333 0.9791063 0.03619092 1.56992 2.3356 40477.625
2460981.58722222 0.9791495 0.03596016 1.56858 2.2467 40417.29
2460981.58737269 0.96266526 0.03576954 1.56726 2.4681 40324.086
2460981.58752315 1.0003428 0.03653565 1.56594 2.3854 40432.387
2460981.58767361 0.9432717 0.03556205 1.56461 2.3548 40327.344
2460981.58782407 0.97358865 0.03607452 1.5633 2.411 40255.625
2460981.58797454 0.9958931 0.03601841 1.56198 2.3467 40247.586
2460981.588125 0.96589166 0.0354519 1.56065 2.2702 40168.906
2460981.58827546 1.0008149 0.03593714 1.55935 2.2917 40086.04
2460981.58842593 0.98487914 0.03548743 1.55805 2.1304 40080.58
2460981.58856481 0.98686 0.03527467 1.55675 2.316 40039.707
2460981.58871528 0.98222214 0.03553086 1.55546 2.3233 40002.387
2460981.58886574 1.0105721 0.03595504 1.55418 2.246 39897.79
2460981.5890162 0.97192836 0.0350968 1.55289 2.3222 40018.902
2460981.58916667 0.974066 0.03530813 1.55161 2.378 39992.902
2460981.58931713 1.0035628 0.03563873 1.55033 2.4119 40030.605
2460981.58946759 0.9273546 0.0348454 1.54905 2.5002 40076.01
2460981.58960648 1.0092527 0.03561925 1.54779 2.3442 40086.535
2460981.58975694 0.9418992 0.03492448 1.54652 2.3323 40058.234
2460981.58990741 1.0023793 0.03563995 1.54525 2.3621 40191.766
2460981.59005787 0.97023326 0.03518757 1.54399 2.3094 40187.406
2460981.59020833 0.96491593 0.03507162 1.54273 2.2225 40252.523
2460981.5903588 1.0195532 0.03565802 1.54146 2.5294 40157.566
2460981.59050926 1.0138377 0.03555444 1.54022 2.451 40139.07
2460981.59064815 0.94302833 0.03477491 1.53898 2.323 40124.7
2460981.59079861 0.96371496 0.03514488 1.53773 2.4863 40097.12
2460981.59094907 0.96208864 0.0350648 1.53649 2.2451 40097.12
2460981.59109954 0.9486766 0.03468858 1.53525 2.4476 40027.44
2460981.59125 0.9978196 0.03526849 1.53402 2.3784 39989.902
2460981.59140046 0.9782543 0.03475806 1.53279 2.2017 39956.92
2460981.59155093 0.9704328 0.03468568 1.53156 2.3133 39891.473
2460981.59170139 0.9923329 0.03499501 1.53034 1.9632 39740.51
2460981.59184028 0.9707629 0.03482548 1.52912 2.329 39758.055
2460981.59199074 0.9965714 0.03474967 1.5279 2.313 39696.555
2460981.5921412 0.97761816 0.03443163 1.52669 2.3298 39658.62
2460981.59229167 0.99391043 0.03451514 1.52548 2.301 39573.27
2460981.59244213 0.98746383 0.03437086 1.52427 2.2729 39516.22
2460981.59259259 0.9740972 0.03446289 1.52306 2.3911 39549.27
2460981.59274306 0.9354926 0.03390518 1.52186 2.3288 39433.79
2460981.59289352 0.99209887 0.03447292 1.52066 2.3841 39342.637
2460981.59303241 0.9993562 0.03424186 1.51947 2.3616 39296.594
2460981.59318287 1.0191493 0.0344165 1.51828 2.2575 39317.168
2460981.59333333 0.9950721 0.03429844 1.51709 2.383 39302.03
2460981.5934838 0.9699064 0.03390362 1.51592 2.459 39335.547
2460981.59363426 0.95765495 0.03378829 1.51474 2.3002 39230.867
2460981.59378472 0.9701928 0.03406548 1.51356 2.3548 39205.0
2460981.59392361 1.0066597 0.03393593 1.5124 2.3817 39197.875
2460981.59407407 0.9992216 0.03380112 1.51123 2.3424 39156.74
2460981.59422454 0.9836338 0.03365789 1.51007 2.458 39272.613
2460981.594375 0.98102313 0.03366938 1.5089 2.1919 39288.688
2460981.59452546 0.92804664 0.03305564 1.50774 2.3334 39345.793
2460981.59467593 0.9779653 0.03383291 1.50659 2.3566 39279.92
2460981.59482639 0.98455036 0.03380657 1.50541 2.09 39221.25
2460981.59497685 1.013077 0.03385358 1.50427 2.4305 39090.754
2460981.59511574 0.937145 0.03275584 1.50313 2.3906 39103.426
2460981.5952662 0.9634416 0.03328479 1.50198 2.2568 39105.434
2460981.59541667 0.9609075 0.03339163 1.50084 2.2466 39140.848
2460981.59556713 1.0025831 0.03348205 1.4997 2.2761 39048.188
2460981.59571759 0.980466 0.03337168 1.49857 2.2327 39064.87
2460981.59586806 0.9898197 0.03336106 1.49744 2.2332 39093.906
2460981.59600694 0.9929101 0.03320636 1.49632 2.3726 39043.32
2460981.59615741 0.9808792 0.03275109 1.49519 2.3436 39067.566
2460981.59630787 0.98089576 0.03345976 1.49407 2.4999 38991.38
2460981.59645833 0.96727234 0.03302246 1.49295 2.2923 38929.598
2460981.5966088 0.98420316 0.03320113 1.49184 2.4041 38930.062
2460981.59675926 0.9843565 0.03305955 1.49073 2.3258 38935.246
2460981.59690972 0.9750399 0.03307734 1.48962 2.2905 38852.797
2460981.59706019 0.99362165 0.03310221 1.4885 2.4374 38705.156
2460981.59719907 0.9458411 0.03258242 1.4874 2.3098 38677.613
2460981.59734954 1.022022 0.03329292 1.48631 2.4279 38618.363
2460981.5975 1.0044874 0.03300586 1.48521 2.4573 38629.29
2460981.59765046 0.98985636 0.03260517 1.48411 2.2441 38471.21
2460981.59780093 0.9757228 0.03276207 1.48303 2.4534 38511.258
2460981.59793981 0.92749965 0.03202898 1.48195 2.3283 38387.754
2460981.59809028 1.0472904 0.03333641 1.48086 2.3454 38403.582
2460981.59824074 1.005317 0.0328478 1.47978 2.0986 38389.387
2460981.5983912 0.9937743 0.03265056 1.47871 2.3074 38337.383
2460981.59854167 0.976114 0.03249465 1.47763 2.3043 38336.594
2460981.59869213 0.9679717 0.03225294 1.47656 2.4347 38394.082
2460981.59884259 0.9599641 0.03235828 1.47549 2.3632 38396.047
2460981.59898148 0.9662406 0.03211841 1.47442 2.3167 38366.137
2460981.59913194 1.0157188 0.03261369 1.47336 2.3143 38318.34
2460981.59928241 0.9724408 0.03233711 1.47227 2.4687 38332.816
2460981.59943287 0.9772318 0.03243826 1.47121 2.275 38384.95
2460981.59958333 0.9778276 0.03235039 1.47016 2.2935 38323.39
2460981.5997338 0.98174953 0.03195239 1.4691 2.1539 38420.33
2460981.59988426 0.9945516 0.03263207 1.46806 2.4156 38466.39
2460981.60002315 0.99486953 0.03258062 1.46702 2.1907 38451.633
2460981.60017361 0.9731705 0.03205371 1.46598 2.6046 38412.965
2460981.60032407 0.98064953 0.03229345 1.46494 2.149 38314.082
2460981.60047454 0.9767231 0.0323556 1.4639 2.2689 38375.28
2460981.600625 0.9838824 0.03217297 1.46287 2.3423 38300.547
2460981.60077546 0.98722565 0.03216412 1.46184 2.3122 38306.973
2460981.60092593 0.961531 0.0320557 1.46081 2.4273 38342.926
2460981.60106481 0.97021234 0.03195503 1.45978 2.3843 38367.406
2460981.60121528 0.96443903 0.03178436 1.45876 2.4126 38361.83
2460981.60136574 0.9928747 0.03234231 1.45774 2.3521 38366.215
2460981.6015162 1.0018487 0.03203102 1.4567 2.6365 38247.945
2460981.60166667 0.97320175 0.03181809 1.45569 2.3967 38210.87
2460981.60181713 1.0040137 0.03203447 1.45468 2.3375 38107.355
2460981.60196759 0.989221 0.03188259 1.45366 2.3177 38033.99
2460981.60211806 0.9730384 0.03142094 1.45265 2.2848 37943.18
2460981.60225694 0.975494 0.03130206 1.45165 2.311 37860.992
2460981.60240741 0.9486222 0.03130984 1.45065 2.2238 37882.53
2460981.60255787 0.969209 0.03126809 1.44965 2.3285 37909.836
2460981.60270833 0.9949646 0.03171059 1.44865 2.2399 37927.535
2460981.6028588 0.9717575 0.03143549 1.44766 2.3452 37936.805
2460981.60300926 0.99803746 0.03156672 1.44667 2.4821 37939.6
2460981.60314815 1.0039108 0.03176503 1.44568 2.2078 37919.223
2460981.60329861 1.0016431 0.0315973 1.4447 2.3677 37988.055
2460981.60344907 0.99490416 0.03146566 1.44371 2.3017 38008.97
2460981.60359954 0.9581149 0.03129987 1.44273 2.265 38013.79
2460981.60375 0.99444103 0.03182502 1.44174 2.2459 37996.562
2460981.60390046 1.0029548 0.03172558 1.44077 2.2822 38029.227
2460981.60405093 1.0182779 0.03172251 1.4398 2.4261 38053.3
2460981.60420139 0.99576145 0.03147294 1.43883 2.485 38001.184
2460981.60434028 0.959498 0.03114551 1.43787 2.1412 37961.293
2460981.60449074 0.9836254 0.03146576 1.4369 2.2608 38013.55
2460981.6046412 0.98275995 0.03110477 1.43594 2.4154 37953.223
2460981.60479167 0.9884806 0.0313272 1.43499 2.2139 37977.965
2460981.60494213 0.9615124 0.03130722 1.43403 2.553 38000.76
2460981.60509259 0.97682154 0.03107561 1.43308 2.2543 37974.598
2460981.60523148 0.999562 0.03146331 1.43213 2.2254 38067.08
2460981.60538194 0.94948465 0.03082404 1.43118 2.5061 37969.15
2460981.60553241 1.0372356 0.03149647 1.43024 2.2554 37986.676
2460981.60568287 0.9917791 0.03134187 1.42929 2.1945 37961.582
2460981.60583333 0.9964063 0.03097121 1.42836 2.4193 37861.684
2460981.6059838 0.96789914 0.03070155 1.4274 2.2734 37842.867
2460981.60613426 0.9521157 0.03064417 1.42647 2.1412 37820.516
2460981.60627315 0.95688254 0.03059578 1.42554 2.1908 37770.56
2460981.60642361 0.99200135 0.03094729 1.42461 2.2624 37707.31
2460981.60657407 0.945774 0.03010947 1.42369 2.2364 37669.73
2460981.60672454 1.0172406 0.03087345 1.42276 2.4378 37707.254
2460981.606875 1.0072712 0.03087969 1.42184 2.2565 37728.29
2460981.60702546 1.0062635 0.03114592 1.42092 2.3561 37761.004
2460981.60716435 0.9880508 0.03077604 1.42 2.2288 37759.406
2460981.60731481 0.9601125 0.03028493 1.41909 2.3352 37741.992
2460981.60746528 0.9798954 0.03043091 1.41817 2.1416 37786.055
2460981.60761574 0.9708609 0.03037939 1.41726 2.3851 37754.387
2460981.6077662 1.0150756 0.03097022 1.41636 2.3902 37687.79
2460981.60790509 0.9992329 0.03059018 1.41546 2.317 37683.945
2460981.60805556 1.0182391 0.0307788 1.41456 2.158 37651.83
2460981.60820602 1.0107851 0.03071457 1.41364 2.2804 37595.387
2460981.60835648 1.003562 0.0307703 1.41274 2.3564 37573.17
2460981.60850694 0.94852734 0.030144 1.41185 2.4143 37525.41
2460981.60865741 0.98880756 0.03037402 1.41096 2.1131 37517.78
2460981.60880787 1.0141693 0.03053212 1.41009 2.1612 37489.55
2460981.60895833 1.003914 0.03049436 1.4092 2.3023 37472.855
2460981.60909722 0.99717116 0.03036374 1.40832 2.3114 37452.598
2460981.60924769 1.0036317 0.03069207 1.40743 2.2949 37493.99
2460981.60939815 0.9985992 0.03024568 1.40655 2.2349 37464.824
2460981.60954861 0.9779939 0.03017181 1.40567 2.3083 37558.477
2460981.60969907 0.95350266 0.02980797 1.4048 2.307 37551.72
2460981.60984954 0.98303396 0.0304757 1.40393 2.4275 37542.83
2460981.60998843 0.9582987 0.02991207 1.40306 2.5606 37590.9
2460981.61013889 0.971499 0.03015095 1.40218 2.3116 37559.645
2460981.61028935 0.99745774 0.03027893 1.40131 2.3598 37511.703
2460981.61043981 1.0184962 0.03045265 1.40043 2.271 37557.066
2460981.61059028 1.025881 0.03061064 1.39957 2.3342 37529.223
2460981.61074074 0.9798851 0.03022136 1.39871 2.3156 37461.42
2460981.6108912 0.9994751 0.0301253 1.39786 2.2825 37464.51
2460981.61104167 0.9557828 0.02961945 1.397 2.2536 37470.59
2460981.61118056 0.990192 0.030339 1.39615 2.1715 37457.176
2460981.61133102 0.99106485 0.03004355 1.3953 2.2086 37349.49
2460981.61148148 1.0050396 0.03011785 1.39446 2.3666 37371.113
2460981.61163194 0.9660366 0.02964167 1.39361 2.4762 37342.938
2460981.61178241 0.9773004 0.02983615 1.39277 2.1543 37335.023
2460981.61193287 1.0058981 0.02999568 1.39192 2.3222 37284.85
2460981.61207176 0.97954935 0.02954545 1.39109 2.1995 37274.51
2460981.61222222 0.9909453 0.02985262 1.39025 2.2113 37260.71
2460981.61237269 0.98022175 0.02967678 1.38942 2.4552 37216.61
2460981.61252315 0.996003 0.02976911 1.38858 2.1678 37220.14
2460981.61267361 1.0051348 0.02978404 1.38774 2.2845 37161.46
2460981.61282407 1.0197144 0.02997718 1.38692 2.2403 37182.45
2460981.61297454 1.0039617 0.02977757 1.38609 2.1943 37173.824
2460981.613125 1.0139703 0.0298824 1.38526 2.5128 37109.26
2460981.61327546 0.9594905 0.02961901 1.38445 2.185 37158.676
2460981.61341435 1.0174912 0.02998405 1.38363 2.2263 37127.496
2460981.61356481 1.0241253 0.03001994 1.38282 2.1179 37060.195
2460981.61371528 1.0068029 0.02968327 1.382 2.3396 37008.047
2460981.61386574 1.0134428 0.02982803 1.3812 2.2406 36965.465
2460981.6140162 0.98652977 0.02947591 1.38039 2.3966 37003.754
