BJD FluxNorm FluxNormErr Airmass FWHM_TL SkyBg
2460900.80765046 1.0149446 0.03909664 1.5354 2.3683 30330.408
2460900.80778935 0.97878593 0.03877133 1.53417 2.1435 30329.268
2460900.80793981 0.9956543 0.03891958 1.53295 2.1859 30383.047
2460900.80809028 1.0232862 0.03889157 1.53173 2.0366 30350.64
2460900.80824074 0.9736269 0.03861897 1.53052 2.2749 30320.06
2460900.80837963 0.99888474 0.03879359 1.52931 2.2865 30279.86
2460900.80853009 1.0114262 0.03853289 1.52808 2.1336 30286.527
2460900.80868056 0.99533176 0.03846186 1.52688 2.2393 30198.623
2460900.80883102 0.97733533 0.03832515 1.52568 2.125 30219.44
2460900.80898148 0.9831791 0.03829835 1.52449 2.3225 30143.396
2460900.80912037 0.9962601 0.03842631 1.5233 2.3809 30104.932
2460900.80927083 1.0094416 0.03838564 1.52211 2.2339 30074.182
2460900.8094213 0.9889684 0.03783189 1.52092 1.983 30025.904
2460900.80957176 1.0296168 0.0381807 1.51973 2.1672 29987.348
2460900.80971065 1.035068 0.0381967 1.51856 2.2481 30012.512
2460900.80986111 1.0146098 0.03811002 1.51737 2.3144 30004.365
2460900.81001157 0.9914403 0.03810569 1.5162 2.2345 29979.195
2460900.81016204 1.0170977 0.03840638 1.51503 2.3584 29976.521
2460900.81030093 0.94690365 0.03743332 1.51386 2.1223 29999.887
2460900.81045139 0.9552415 0.0374029 1.5127 2.2409 29956.793
2460900.81060185 0.9858426 0.03781792 1.51154 2.123 29972.908
2460900.81075231 1.020163 0.03754959 1.51036 2.1788 29939.998
2460900.81090278 0.9703567 0.03736119 1.5092 2.2026 29962.42
2460900.81104167 0.9540585 0.03712959 1.50805 2.2465 29948.479
2460900.81119213 1.0319644 0.03782934 1.50691 2.3018 29950.0
2460900.81134259 1.0190688 0.03775008 1.50576 2.2623 29966.172
2460900.81149306 1.0281527 0.03813366 1.50462 2.2011 29940.281
2460900.81163194 0.94829166 0.03685307 1.50348 2.2109 29911.014
2460900.81178241 0.9770711 0.0375343 1.50234 2.1742 29849.967
2460900.81193287 1.0251356 0.03775326 1.50121 2.2042 29884.656
2460900.81208333 0.9829985 0.03736803 1.50008 2.3854 29801.592
2460900.81222222 0.98730737 0.03756047 1.49895 2.4058 29800.693
2460900.81237269 0.9552151 0.03723452 1.49783 2.29 29821.947
2460900.81252315 0.99452466 0.03729555 1.49671 2.3242 29760.926
2460900.81267361 0.9770429 0.03702217 1.4956 2.1994 29797.45
2460900.8128125 0.9845546 0.03704171 1.49448 2.2173 29759.188
2460900.81296296 1.0560844 0.03753597 1.49336 2.2132 29709.73
2460900.81311343 1.0174937 0.03735267 1.49225 2.2446 29761.094
2460900.81326389 0.9698992 0.03686686 1.49114 2.2949 29717.123
2460900.81341435 1.013321 0.03696845 1.49003 2.405 29674.348
2460900.81355324 0.9852926 0.03681184 1.48894 2.2016 29669.123
2460900.8137037 1.0218397 0.03730966 1.48784 2.2666 29692.922
2460900.81385417 1.0225017 0.03735193 1.48675 2.2888 29658.916
2460900.81400463 1.0225924 0.03710309 1.48566 2.381 29593.654
2460900.81414352 0.98008347 0.0366802 1.48457 2.264 29625.613
2460900.81429398 0.9657096 0.03628166 1.48349 2.1285 29545.418
