2460941.0814769999 1.0266996399 0.0039437720 1.5994510000 -0.0878220000 0.0077127037 1203.1586180000 800.0897080000
2460941.0817320002 1.0212243481 0.0039437720 1.5987170000 -0.0875669997 0.0076679794 1203.8680670000 799.8898560000
2460941.0819859998 1.0241051673 0.0039437720 1.5979850000 -0.0873130001 0.0076235600 1204.0369560000 799.7449230000
2460941.0822410001 1.0187426786 0.0039437720 1.5972540000 -0.0870579998 0.0075790953 1203.6201240000 799.7360790000
2460941.0824950002 1.0201049937 0.0039437720 1.5965250000 -0.0868039997 0.0075349344 1203.9065200000 799.2460240000
2460941.0827620002 1.0178228990 0.0039437720 1.5957660000 -0.0865369998 0.0074886523 1204.1055200000 798.8672030000
2460941.0830160002 1.0268992147 0.0039437720 1.5950410000 -0.0862829997 0.0074447560 1204.4102550000 798.5627330000
2460941.0832710001 1.0181526314 0.0039437720 1.5943170000 -0.0860279999 0.0074008168 1204.3839920000 797.8841440000
2460941.0835259999 1.0203045685 0.0039437720 1.5935960000 -0.0857730000 0.0073570075 1204.1840920000 798.1655870000
2460941.0837800000 1.0238188208 0.0039437720 1.5928760000 -0.0855190000 0.0073134994 1204.4526190000 797.9439780000
2460941.0840460001 1.0288081912 0.0039437720 1.5921260000 -0.0852529998 0.0072680740 1204.7181930000 798.9103780000
2460941.0843010000 1.0260488524 0.0039437720 1.5914100000 -0.0849979999 0.0072246600 1204.6965110000 799.0680620000
2460941.0845559998 1.0255716083 0.0039437720 1.5906960000 -0.0847430001 0.0071813761 1204.9601380000 799.1934650000
2460941.0848099999 1.0191591826 0.0039437720 1.5899840000 -0.0844890000 0.0071383911 1205.0687920000 799.0038770000
2460941.0850650002 1.0140743633 0.0039437720 1.5892730000 -0.0842339997 0.0070953667 1204.8729480000 798.7184960000
2460941.0853309999 1.0201570567 0.0039437720 1.5885330000 -0.0839680000 0.0070506250 1204.7698410000 798.8014540000
2460941.0855859998 1.0310295458 0.0039437720 1.5878260000 -0.0837130002 0.0070078664 1204.3839110000 798.3542180000
2460941.0858399998 1.0199748362 0.0039437720 1.5871210000 -0.0834590001 0.0069654047 1205.0634230000 798.0841830000
2460941.0861069998 1.0070024730 0.0039437720 1.5863860000 -0.0831920002 0.0069209089 1204.8574100000 798.4885190000
2460941.0863609998 1.0166861903 0.0039437720 1.5856840000 -0.0829380001 0.0068787119 1204.7018270000 798.6009480000
2460941.0866160002 1.0247472775 0.0039437720 1.5849850000 -0.0826829998 0.0068364785 1204.8296510000 799.1072340000
2460941.0868700002 1.0205735607 0.0039437720 1.5842870000 -0.0824289997 0.0067945400 1204.9791470000 799.7707090000
2460941.0871370002 1.0205909150 0.0039437720 1.5835600000 -0.0821619998 0.0067505942 1204.7065000000 799.6723390000
2460941.0873909998 1.0231159703 0.0039437720 1.5828660000 -0.0819080002 0.0067089205 1204.9225590000 799.7931200000
2460941.0876460001 1.0216234978 0.0039437720 1.5821730000 -0.0816529999 0.0066672124 1204.8889500000 799.6513320000
2460941.0881779999 1.0202351512 0.0039437720 1.5807310000 -0.0811210000 0.0065806166 1204.4623710000 799.7028930000
2460941.0884329998 1.0178923164 0.0039437720 1.5800450000 -0.0808660001 0.0065393100 1204.8048010000 799.9792070000
2460941.0886990000 1.0175018439 0.0039437720 1.5793280000 -0.0806000000 0.0064963600 1205.3137890000 799.9699550000
2460941.0889539998 1.0195756866 0.0039437720 1.5786450000 -0.0803450001 0.0064553190 1204.8826200000 799.9268670000
2460941.0892079999 1.0116881427 0.0039437720 1.5779640000 -0.0800910001 0.0064145683 1204.7355160000 800.1722210000
2460941.0894630002 1.0123996703 0.0039437720 1.5772840000 -0.0798359998 0.0063737869 1204.3254850000 800.2956380000
2460941.0897289999 1.0221267734 0.0039437720 1.5765760000 -0.0795700001 0.0063313849 1203.8994870000 800.1084680000
2460941.0899840002 1.0197665842 0.0039437720 1.5759000000 -0.0793149997 0.0062908692 1203.8823040000 800.0177120000
2460941.0902379998 1.0192719858 0.0039437720 1.5752250000 -0.0790610001 0.0062506417 1203.7681820000 800.0098770000
2460941.0904930001 1.0230378758 0.0039437720 1.5745530000 -0.0788059998 0.0062103856 1204.1586780000 800.1440360000
2460941.0907589998 1.0156622847 0.0039437720 1.5738520000 -0.0785400001 0.0061685316 1204.0276440000 800.4010140000
2460941.0910140001 1.0158445052 0.0039437720 1.5731830000 -0.0782849998 0.0061285412 1203.7592810000 800.2284220000
2460941.0912680002 1.0132500325 0.0039437720 1.5725150000 -0.0780309997 0.0060888369 1203.6893700000 800.5782210000
2460941.0915230000 1.0156796390 0.0039437720 1.5718500000 -0.0777759999 0.0060491062 1203.6081180000 800.1210460000
2460941.0917890002 1.0183088203 0.0039437720 1.5711560000 -0.0775099997 0.0060078001 1204.6034750000 800.0523920000
2460941.0920440000 1.0184303007 0.0039437720 1.5704940000 -0.0772549999 0.0059683350 1204.2889680000 800.1959860000
2460941.0922989999 1.0118009458 0.0039437720 1.5698340000 -0.0770000000 0.0059290000 1204.5169800000 800.1517390000
2460941.0925530000 1.0160267257 0.0039437720 1.5691760000 -0.0767460000 0.0058899485 1203.9393860000 800.1809550000
2460941.0928190001 1.0147598594 0.0039437720 1.5684890000 -0.0764799998 0.0058491904 1203.5150930000 800.6095650000
2460941.0930740000 1.0160180485 0.0039437720 1.5678350000 -0.0762250000 0.0058102506 1204.1849250000 800.2900290000
2460941.0933289998 1.0130157491 0.0039437720 1.5671810000 -0.0759700001 0.0057714409 1203.5687530000 800.8351500000
2460941.0935829999 1.0198012929 0.0039437720 1.5665300000 -0.0757160001 0.0057329127 1203.1062740000 800.4868070000
2460941.0938490001 1.0182394030 0.0039437720 1.5658510000 -0.0754499999 0.0056927025 1202.8088550000 800.4117700000
2460941.0941039999 1.0098572606 0.0039437720 1.5652030000 -0.0751950000 0.0056542880 1202.3712530000 800.2526240000
2460941.0943590002 1.0169551824 0.0039437720 1.5645570000 -0.0749399997 0.0056160036 1203.4105780000 800.3029820000
2460941.0946129998 1.0205388520 0.0039437720 1.5639130000 -0.0746860001 0.0055779986 1203.0460160000 800.2465470000
2460941.0948800002 1.0140656861 0.0039437720 1.5632410000 -0.0744189997 0.0055381875 1203.2856550000 800.5537420000
2460941.0951339998 1.0169638596 0.0039437720 1.5626000000 -0.0741650001 0.0055004472 1203.1088710000 800.3279400000
2460941.0953890001 1.0207037182 0.0039437720 1.5619610000 -0.0739099998 0.0054626881 1203.1321520000 800.5547560000
2460941.0956430002 1.0136752137 0.0039437720 1.5613240000 -0.0736559997 0.0054252063 1204.2856840000 800.7873820000
2460941.0959100001 1.0181699857 0.0039437720 1.5606590000 -0.0733889998 0.0053859453 1204.4130990000 800.9544650000
2460941.0961640002 1.0150548831 0.0039437720 1.5600250000 -0.0731349997 0.0053487282 1203.9201770000 800.9583830000
2460941.0964190001 1.0040695909 0.0039437720 1.5593930000 -0.0728799999 0.0053114944 1204.3601580000 800.5530890000
2460941.0966730001 1.0092672133 0.0039437720 1.5587630000 -0.0726259998 0.0052745358 1204.3700250000 800.3281500000
2460941.0969400001 1.0090676385 0.0039437720 1.5581050000 -0.0723589999 0.0052358249 1204.7207910000 800.0112920000
2460941.0971940001 1.0078615124 0.0039437720 1.5574780000 -0.0721049998 0.0051991310 1204.0280170000 799.2347430000
2460941.0974490000 1.0184042692 0.0039437720 1.5568530000 -0.0718499999 0.0051624225 1203.8142050000 799.1886020000
2460941.0977150002 1.0170332769 0.0039437720 1.5562010000 -0.0715839998 0.0051242690 1203.7556120000 799.4255070000
2460941.0979700000 1.0121914183 0.0039437720 1.5555800000 -0.0713289999 0.0050878262 1204.0530720000 799.6059390000
2460941.0982240001 1.0108030717 0.0039437720 1.5549600000 -0.0710749999 0.0050516556 1204.6123840000 800.0469170000
2460941.0984789999 1.0112369300 0.0039437720 1.5543410000 -0.0708200000 0.0050154724 1204.1808610000 799.9875230000
2460941.0987450001 1.0164779383 0.0039437720 1.5536960000 -0.0705539999 0.0049778669 1204.0590490000 800.6283170000
2460941.0989999999 1.0093800165 0.0039437720 1.5530820000 -0.0702990000 0.0049419494 1204.0171650000 800.4357650000
2460941.0992540000 1.0174671352 0.0039437720 1.5524680000 -0.0700449999 0.0049063020 1203.8894070000 800.6676460000
2460941.0995089998 1.0103865677 0.0039437720 1.5518570000 -0.0697900001 0.0048706441 1203.4037870000 800.8325970000
2460941.0997750000 1.0117922686 0.0039437720 1.5512190000 -0.0695239999 0.0048335866 1202.9787390000 800.6896060000
2460941.1000299999 1.0139268515 0.0039437720 1.5506110000 -0.0692690001 0.0047981944 1202.4860570000 801.2238540000
2460941.1002850002 1.0101869929 0.0039437720 1.5500050000 -0.0690139998 0.0047629322 1203.2317310000 800.7676640000
2460941.1005389998 1.0158965682 0.0039437720 1.5494000000 -0.0687600002 0.0047279376 1203.6450590000 800.5003390000
2460941.1008049999 1.0136665365 0.0039437720 1.5487700000 -0.0684940000 0.0046914280 1204.1135150000 799.8457050000
