Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_C6	rel_flux_C7	rel_flux_C8	rel_flux_C9	rel_flux_C10	rel_flux_C11	rel_flux_C12	rel_flux_C13	rel_flux_C14	rel_flux_T15	rel_flux_T16	rel_flux_C17	rel_flux_C18	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_err_C9	rel_flux_err_C10	rel_flux_err_C11	rel_flux_err_C12	rel_flux_err_C13	rel_flux_err_C14	rel_flux_err_T15	rel_flux_err_T16	rel_flux_err_C17	rel_flux_err_C18	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_C6	rel_flux_SNR_C7	rel_flux_SNR_C8	rel_flux_SNR_C9	rel_flux_SNR_C10	rel_flux_SNR_C11	rel_flux_SNR_C12	rel_flux_SNR_C13	rel_flux_SNR_C14	rel_flux_SNR_T15	rel_flux_SNR_T16	rel_flux_SNR_C17	rel_flux_SNR_C18	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	X(IJ)_C9	Y(IJ)_C9	X(FITS)_C9	Y(FITS)_C9	RA_C9	DEC_C9	Source-Sky_C9	Source_Error_C9	Source_SNR_C9	Peak_C9	Mean_C9	Sky/Pixel_C9	FWHM_C9	Width_C9	X-Width_C9	Y-Width_C9	Angle_C9	Roundness_C9	X(IJ)_C10	Y(IJ)_C10	X(FITS)_C10	Y(FITS)_C10	RA_C10	DEC_C10	Source-Sky_C10	Source_Error_C10	Source_SNR_C10	Peak_C10	Mean_C10	Sky/Pixel_C10	FWHM_C10	Width_C10	X-Width_C10	Y-Width_C10	Angle_C10	Roundness_C10	X(IJ)_C11	Y(IJ)_C11	X(FITS)_C11	Y(FITS)_C11	RA_C11	DEC_C11	Source-Sky_C11	Source_Error_C11	Source_SNR_C11	Peak_C11	Mean_C11	Sky/Pixel_C11	FWHM_C11	Width_C11	X-Width_C11	Y-Width_C11	Angle_C11	Roundness_C11	X(IJ)_C12	Y(IJ)_C12	X(FITS)_C12	Y(FITS)_C12	RA_C12	DEC_C12	Source-Sky_C12	Source_Error_C12	Source_SNR_C12	Peak_C12	Mean_C12	Sky/Pixel_C12	FWHM_C12	Width_C12	X-Width_C12	Y-Width_C12	Angle_C12	Roundness_C12	X(IJ)_C13	Y(IJ)_C13	X(FITS)_C13	Y(FITS)_C13	RA_C13	DEC_C13	Source-Sky_C13	Source_Error_C13	Source_SNR_C13	Peak_C13	Mean_C13	Sky/Pixel_C13	FWHM_C13	Width_C13	X-Width_C13	Y-Width_C13	Angle_C13	Roundness_C13	X(IJ)_C14	Y(IJ)_C14	X(FITS)_C14	Y(FITS)_C14	RA_C14	DEC_C14	Source-Sky_C14	Source_Error_C14	Source_SNR_C14	Peak_C14	Mean_C14	Sky/Pixel_C14	FWHM_C14	Width_C14	X-Width_C14	Y-Width_C14	Angle_C14	Roundness_C14	X(IJ)_T15	Y(IJ)_T15	X(FITS)_T15	Y(FITS)_T15	RA_T15	DEC_T15	Source-Sky_T15	Source_Error_T15	Source_SNR_T15	Peak_T15	Mean_T15	Sky/Pixel_T15	FWHM_T15	Width_T15	X-Width_T15	Y-Width_T15	Angle_T15	Roundness_T15	X(IJ)_T16	Y(IJ)_T16	X(FITS)_T16	Y(FITS)_T16	RA_T16	DEC_T16	Source-Sky_T16	Source_Error_T16	Source_SNR_T16	Peak_T16	Mean_T16	Sky/Pixel_T16	FWHM_T16	Width_T16	X-Width_T16	Y-Width_T16	Angle_T16	Roundness_T16	X(IJ)_C17	Y(IJ)_C17	X(FITS)_C17	Y(FITS)_C17	RA_C17	DEC_C17	Source-Sky_C17	Source_Error_C17	Source_SNR_C17	Peak_C17	Mean_C17	Sky/Pixel_C17	FWHM_C17	Width_C17	X-Width_C17	Y-Width_C17	Angle_C17	Roundness_C17	X(IJ)_C18	Y(IJ)_C18	X(FITS)_C18	Y(FITS)_C18	RA_C18	DEC_C18	Source-Sky_C18	Source_Error_C18	Source_SNR_C18	Peak_C18	Mean_C18	Sky/Pixel_C18	FWHM_C18	Width_C18	X-Width_C18	Y-Width_C18	Angle_C18	Roundness_C18	N_Src_Pixels_C2	N_Sky_Pixels_C2	N_Src_Pixels_C3	N_Sky_Pixels_C3	N_Src_Pixels_C4	N_Sky_Pixels_C4	N_Src_Pixels_C5	N_Sky_Pixels_C5	N_Src_Pixels_C6	N_Sky_Pixels_C6	N_Src_Pixels_C7	N_Sky_Pixels_C7	N_Src_Pixels_C8	N_Sky_Pixels_C8	N_Src_Pixels_C9	N_Sky_Pixels_C9	N_Src_Pixels_C10	N_Sky_Pixels_C10	N_Src_Pixels_C11	N_Sky_Pixels_C11	N_Src_Pixels_C12	N_Sky_Pixels_C12	N_Src_Pixels_C13	N_Sky_Pixels_C13	N_Src_Pixels_C14	N_Sky_Pixels_C14	N_Src_Pixels_T15	N_Sky_Pixels_T15	N_Src_Pixels_T16	N_Sky_Pixels_T16	N_Src_Pixels_C17	N_Sky_Pixels_C17	N_Src_Pixels_C18	N_Sky_Pixels_C18	rel_flux_T1_n	rel_flux_err_T1_n
TRAPPS.2025-11-02T01:06:50.789_out.fits	1	0	60981.54711562488	2460981.547115625	2460981.5464211805	2460981.548035141	2460981.553560547	-1	-37.947430123708955	-28	120	7.9218383333333335	4.779355555555555	7.747815469125352	12	20	40	0.0690817591702478	0.0680566725288866	0.0671338993737856	0.0748140725159965	0.0558432095092178	0.0483745739278955	0.0495303621413236	0.0488308263727923	0.040004054580074	0.0447612104955113	0.0410896618070927	0.0404022801881427	0.0380733989012828	0.185441516926991	0.2358587465047526	0.261501516792671	0.1281198863080037	0.1691689902849565	0.0001821016209503	0.0001936698498419	0.0001930061756369	0.0001864532288055	0.0001869377504404	0.0001801261165505	0.0001865511781811	0.0001809403079657	0.0001779483918403	0.0001795378720246	0.0001791595522516	0.0001764087062865	0.0001764894620836	0.0002793266847671	0.0002749000891788	0.0002909304114271	0.0002362842629436	0.0002673562110367	379.35828802476743	351.40561416483155	347.83290820745935	401.24846855842696	298.7262304037335	268.5594674125768	265.50549090203	269.87257246206804	224.80705875651174	249.31347347914368	229.34675427955617	229.02656585733217	215.72618813489493	663.8875805282056	857.9798835617622	898.845588228278	542.2277586832358	632.7475603763787	9316693.545590552	6367.472565000698	1056.7061810985178	1041.0483405331056	1057.2061810985178	1039.4516594668944	2.655044640310776	7.470679965270098	643613.5797794887	452.3893421169302	1638.5693679805395	392.789949791819	14294	1422.6983703191052	3964.5236641221372	3275	6.962956205227881	9.814281756228947	11.142148634078085	8.486414878379811	345.1171220739203	0.7288680530010152	719.3183192048078	1366.9200116406464	719.8183192048078	713.5799883593536	2.651040555039309	7.409238929808561	593660.5968510523	1636.6578187244581	362.7273765225563	13273	1312.2780348295812	4041.0052795031056	7.30261314882992	9.909457259933806	11.145448995327197	8.673465524540413	340.8912558667904	0.7236301651078931	672.3153477864461	1344.967492438863	672.8153477864461	735.532507561137	2.650456237049895	7.412969726992315	586117.6065656887	1633.6171390359825	358.7851722170128	13084	1295.6043655294457	4039.1179740580606	7.3540149857157955	9.962960237943953	11.233303953198362	8.692616522689546	340.96674367618715	0.7187574202228267	33.89305924205298	1579.9071176360237	34.39305924205298	500.5928823639763	2.642730876724183	7.366339063188104	648502.6613928659	1548.7519748912134	418.7259625211569	9120	1433.5056134572812	3436.0367278798	9.221024935132286	13.197207718482158	13.97864508538597	12.415770351578347	340.7398910560873	0.8589935258046508	1556.140307954939	1447.3664827002794	1556.640307954939	633.1335172997206	2.661320776689706	7.399432515677197	492756.94053232274	1613.263096298111	305.4411531900978	11418	1089.2319837299763	4089.5257603972686	7.256999911483394	10.140857430958196	11.202366026539991	9.0793488353764	340.9614214509605	0.7638346544265219	982.7836066151011	1041.0335060450616	983.2836066151011	1039.4664939549384	2.654139159343446	7.470251347457396	429895.08892430854	1572.6703538229435	273.35359115741784	11062	950.2767835171335	3947.051052967454	6.994020075160566	9.735184766257076	11.131445590348346	8.338923942165806	344.8419686880711	0.7132758490873512	1543.2544889401863	24.825348267468623	1543.7544889401863	2055.6746517325314	2.660607566243013	7.658962648646378	439681.615624089	1627.705612883741	270.1235482287996	9566	971.9097571278402	4082.551454624403	8.697944638516095	10.414934185371784	11.345691430693696	9.484176940049874	338.75567227336165	0.782498057991584	1834.3005207917508	1987.8539544552484	1834.8005207917508	92.64604554475159	2.664937463346518	7.3024055407385156	433760.93975668866	1578.8025568318744	274.7404593941759	9138	958.822190034206	4000.8437689969605	8.984237723292866	10.729359557505669	11.288282655062867	10.170436459948471	332.735642257525	0.8344315435330646	941.0280749979725	478.1433806896109	941.5280749979725	1602.356619310389	2.6534062018655575	7.572730890326188	358369.2923717648	1574.8972180157423	227.55090825754613	9413	792.1700601848754	4108.489041953663	7.329793026418954	9.971972428507645	11.262905673944147	8.68103918307114	346.581478562723	0.7456256372868996	108.67570633209515	1340.535265973458	109.17570633209515	739.9647340265419	2.64355149478783	7.410463540003641	399159.6134379469	1577.0422571372724	253.1064793168712	9435	882.336466129158	4051.413103660412	8.272151773090744	10.570868392632356	11.975319040101544	9.16641774516317	339.9405854131714	0.7006579079982544	1305.9704092222253	305.9094675280592	1306.4704092222253	1774.5905324719408	2.6578099571149565	7.60628933521849	367710.6794857145	1583.140810990651	232.26656588785644	9428	812.8190592754314	4133.974936548223	7.704773244035183	10.049192515063847	11.261779622126705	8.836605408000988	344.0965910626642	0.750081874665158	737.7406249579506	1953.3435850447552	738.2406249579506	127.15641495524483	2.6514973684247867	7.30232939356344	361798.19116499904	1559.9067634668368	231.93577952115263	8687	799.7495906335569	4025.286713286713	8.173919997431831	10.525205278694415	11.359690530527017	9.690720026861813	332.3251622900427	0.7523206678407363	1501.3205722700297	1702.1202135544866	1501.8205722700297	378.37978644551345	2.660748845442899	7.352623870399686	341708.1972986846	1566.4639930138678	218.1398352101538	9069	755.3409540986986	4090.089118198874	8.038492772088613	10.185816377926422	11.10012078348948	9.271511972363363	337.40052644827017	0.7723373097894759	1202.301553735981	677.3357497475643	1202.801553735981	1403.1642502524357	2.656685415695776	7.5379034537728105	1457433.166603548	1883.3616649014145	773.8466773347211	27234	3221.634620708729	4054.5892307692307	7.018718346303851	9.788676910984137	11.103302736862247	8.474051085106025	345.57172117373386	0.73279308379346	635.4423887820617	1117.9405082645108	635.9423887820617	962.5594917354892	2.6499149899228263	7.454184200923927	2197423.661231906	2074.623904303596	1059.191334233436	37851	4857.372746557615	4065.0926342875523	7.156622860486082	9.926454429565444	11.27034240481012	8.582566454320768	342.8417780822471	0.7161962933832213	1718.8641134062775	525.2932294426488	1719.3641134062775	1555.2067705573513	2.662954564716265	7.568647365377187	2436329.493664417	2138.759273749171	1139.1321704913596	38406	5385.470582184256	4140.810118675828	7.820878014432266	10.075435342118393	11.245134389778862	8.905736294457926	342.32526655822136	0.7492800183096657	1067.3812371796887	253.24868547294537	1067.8812371796887	1827.2513145270545	2.6548658809328733	7.614510033108407	1058091.1943091815	1787.396787943356	591.9733108207383	18826	2338.895053004352	4141.541278708876	7.722383830771025	10.10767748632539	11.255967347146568	8.95938762550421	343.4499005623581	0.7599815018975153	333.1524866777518	992.1340939034862	333.6524866777518	1088.3659060965138	2.6461625520412917	7.475366728669143	1348047.7612716963	1864.9697403434186	722.8255408709551	24002	2979.83978792158	4107.932794830372	7.449132955838952	10.183874142117748	11.61125472096013	8.756493563275368	343.1997472000868	0.7097041703037191	452.3893421169302	3220	452.3893421169302	3238	452.3893421169302	3594	452.3893421169302	3222	452.3893421169302	3134	452.3893421169302	2303	452.3893421169302	3290	452.3893421169302	3194	452.3893421169302	3251	452.3893421169302	3152	452.3893421169302	3289	452.3893421169302	3198	452.38934211693027	3250	452.38934211693027	3109	452.3893421169302	3202	452.38934211693027	3222	452.3893421169302	3095	1.0059772284099053	0.0026517866095603
TRAPPS.2025-11-02T01:09:05.230_out.fits	2	0	60981.54867164325	2460981.5486716432	2460981.547977199	2460981.549591307	2460981.555116562	-1	-37.48217592925408	-28	120	7.9218383333333335	4.779355555555555	7.305437695242737	12	20	40	0.0690707199171339	0.0683483693030562	0.0672172419235382	0.0747740896729444	0.0557185418796801	0.0482400579835401	0.0495247554392404	0.0491258324026192	0.0398679312961961	0.0444792779003379	0.0413060936464979	0.0408989525351458	0.0383088172286287	0.1836700186701067	0.2343996445663837	0.2612537431367095	0.1281862196712006	0.1697091193453518	0.0001769821528689	0.0001882134768451	0.0001874353753398	0.0001809487013098	0.0001810762760863	0.0001745401558603	0.0001812408194151	0.0001761762696971	0.000172554316395	0.0001740029602936	0.0001734157140967	0.0001714017142758	0.0001711309819835	0.0002703484845165	0.0002667833196211	0.0002832964903788	0.0002297651247645	0.0002603080011624	390.26940738077576	363.14280172035944	358.61555910500175	413.2336354540635	307.7075754149307	276.3837223920109	273.25387072888407	278.8447756732111	231.0456911719914	255.6236849378434	238.19118043401465	238.6146060903693	223.8567019519125	679.3824607473648	878.6143185386219	922.1919508687444	557.9011166406639	651.95506318488	9610257.44242276	6376.489297607041	1053.271291400749	1039.6618322129495	1053.771291400749	1040.8381677870505	2.6550425968393085	7.470528783802888	663787.4001371344	452.3893421169302	1642.8308017359036	404.0509828740372	17722	1467.2923040825385	3944.021752641392	3218	6.728559383293885	8.753916337835534	9.50444991366175	8.003382762009316	336.3601393470728	0.7738447168467617	715.8875470469552	1365.5721300691955	716.3875470469552	714.9278699308045	2.6510310467756564	7.409102337694284	614823.2576988463	1639.8412728321043	374.9285177076984	16014	1359.0577859810219	4018.507634777189	6.685302266795756	8.985159582750267	9.672825549686499	8.297493615814037	331.44559994833617	0.7498157285833026	668.9206862087646	1343.5760494506453	669.4206862087646	736.9239505493547	2.6504468238126817	7.412850693867946	605289.1333450701	1636.223058986358	369.93069497507713	15832	1337.9827440510733	4019.3723797780517	6.674166625080526	9.043704847424541	9.757136903165238	8.330272791683845	332.40976189119954	0.7543949082739347	30.314739594826943	1578.5857738159739	30.814739594826943	501.9142261840261	2.6427090608682757	7.366283225150052	668603.9965835717	1550.4733247906065	431.2257333894264	10477	1477.9393198232242	3387.658672126353	8.846887475124616	12.763272472905555	13.403438424089963	12.12310652172115	336.2755259389723	0.8615165540134859	1552.6836417440175	1446.049250829612	1553.1836417440175	634.450749170388	2.661320160000886	7.399152238149517	507208.6077286755	1612.1052915437263	314.624987827551	13580	1121.1771819274556	4071.1136772645473	6.933202494089741	9.167271488318846	9.722691239153182	8.611851737484512	332.19879032148725	0.8048856486991692	979.3724866331743	1039.6810419654632	979.8724866331743	1040.8189580345368	2.6541365319538377	7.4701055981638556	442264.51062271954	1572.1698966064419	281.30834433184083	13264	977.6192086072759	3925.1219204042955	6.654397479207133	8.630766529748264	9.395114738161594	7.866418321334935	335.19514759827666	0.7571662911268018	1539.8528247286424	23.398149999963238	1540.3528247286424	2057.101850000037	2.6606226093018677	7.658839653898975	453486.82542027114	1631.2598086661264	277.9979148699098	10908	1002.4259707317713	4062.1281138790036	8.19007787117684	9.413541874831402	9.73238260054402	9.094701149118784	325.9204277910028	0.8320006690938976	1830.7619407796847	1986.4810750238332	1831.2619407796847	94.01892497616677	2.664933397976087	7.302040386323614	450005.0250228746	1585.039268443419	283.90780845751544	10963	994.7295020636465	3979.4517374517372	8.603550340024858	9.889062017991577	9.919380263234821	9.858743772748332	316.0328532249984	0.8421668080222438	937.6167381247977	476.77179138257094	938.1167381247977	1603.7282086174291	2.6534090672837736	7.572648527934789	368451.67729682964	1575.572997022917	233.85249556385386	11020	814.4570240595876	4085.356007628735	6.800600670565802	8.905331741064334	9.609971824481761	8.200691657646907	336.1544185115945	0.7881774282657068	105.12243124909624	1339.2039195702043	105.62243124909624	741.2960804297957	2.6435334314329375	7.410420756960444	409253.9895426242	1577.2404091649937	259.4747047847241	10835	904.6499363303817	4034.096992019644	7.875803735409337	9.658919936218009	10.583398581072997	8.73444129136302	332.3724997203211	0.7075086205494204	1302.622021821067	304.4831359011583	1303.122021821067	1776.0168640988418	2.657819799912755	7.606176808298509	381215.6639682825	1579.9876916114638	241.27761627020803	10737	842.6716292307098	4110.982701062216	7.1842062562263544	9.049625877523074	9.600615521517962	8.498636233528183	332.68772627728924	0.8083896624620047	734.2939269120036	1952.032404897412	734.7939269120036	128.4675951025879	2.6514816503246066	7.302127508943235	377605.7820318623	1562.162493589188	241.71991299335582	10192	834.6920382007178	4004.5456495098038	7.961316426799912	9.55634267328075	9.898591230338564	9.214094116222936	321.9562787900117	0.7358008845151514	1497.8938652401268	1700.8559981325172	1498.3938652401268	379.64400186748276	2.660745240763591	7.352318464536924	354574.27479475597	1566.1342059758836	226.40095174590417	10403	783.78122953902	4068.940340030912	7.256256330452535	9.33811466014901	9.82454098891972	8.8516883313783	330.1742139207457	0.8117117014378497	1198.8055997838499	675.967391795686	1199.3055997838499	1404.5326082043139	2.6566882605496867	7.537760431881165	1491223.1754061729	1888.5351898407816	789.6189509351397	33692	3296.326939153957	4034.504695546804	6.619864334120786	8.79716539027515	9.51291118430393	8.081419596246372	336.3275138238372	0.7840686015074162	631.9527128347869	1116.6136528031493	632.4527128347869	963.8863471968507	2.649906413743805	7.454080111324845	2252640.9286953383	2083.1203567841762	1081.3781937078566	49073	4979.429705735845	4042.556109725686	6.783563086870036	8.956754964672971	9.78171979349343	8.131790135852512	335.3963043100973	0.7503355559985125	1715.5014355477622	523.8815043967803	1716.0014355477622	1556.6184956032198	2.6629668592052598	7.568446941828895	2510715.729340367	2153.3993314580666	1165.9313220090773	49036	5549.900264209619	4120.662624378109	7.30148041331201	9.003554462871069	9.514945797308908	8.492163128433228	330.26436488697834	0.7971458611445135	1063.9594347588063	251.85297788139835	1064.4594347588063	1828.6470221186016	2.654872528154015	7.614433665133937	1091931.943620284	1793.1578242533017	608.9435792273227	22966	2413.699532598736	4118.123609394314	7.323954354858809	9.091234289052064	9.76020735248298	8.422261225621147	335.2933287180119	0.7954054438387382	329.72727094651367	990.7847104376606	330.22727094651367	1089.7152895623394	2.6461524642090075	7.475326108013461	1394319.5793399208	1871.8430478341336	744.8912882697381	29557	3082.122962524452	4084.372886662492	7.074688970960322	9.23104097385708	10.143625096079102	8.318456851635059	337.0094321909281	0.7485526519706255	452.38934211693027	3209	452.3893421169302	3244	452.3893421169302	3419	452.3893421169302	3334	452.3893421169302	3166	452.3893421169302	2248	452.3893421169302	3108	452.3893421169302	3146	452.38934211693027	3258	452.3893421169302	3295	452.3893421169302	3264	452.3893421169302	3235	452.3893421169302	3301	452.3893421169302	3208	452.3893421169302	3216	452.3893421169302	3236	452.3893421169302	3194	1.005816473423573	0.0025772362742284
